ID,Name,Charge,Compartment,Elements,Formula,Formula weight,Reactions,Annotation
tcb_p,Tricarballylate,-3,p,"{'C': 6, 'H': 5, 'O': 6}",C6H5O6,173.1003,frozenset({<Reaction TCBt2ex at 0x16b298da7c8>}),"{'bigg.metabolite': 'tcb', 'biocyc': 'META:CPD-3571', 'chebi': ['CHEBI:62517', 'CHEBI:45969'], 'hmdb': 'HMDB31193', 'inchi_key': 'KQTIIICEAUMSDG-UHFFFAOYSA-K', 'kegg.compound': 'C19806', 'metanetx.chemical': 'MNXM4854', 'sbo': 'SBO:0000247', 'seed.compound': 'cpd16654'}"
ala_L_Thr__L_c,Ala L Thr L C7H14N2O4,0,c,"{'C': 7, 'H': 14, 'N': 2, 'O': 4}",C7H14N2O4,190.19706,"frozenset({<Reaction ALATHRtpp at 0x16b29938988>, <Reaction LALALTHRabcpp at 0x16b298e6fc8>, <Reaction AMPEP22 at 0x16b298f3248>})",{}
ala_L_Thr__L_p,Ala L Thr L C7H14N2O4,0,p,"{'C': 7, 'H': 14, 'N': 2, 'O': 4}",C7H14N2O4,190.19706,"frozenset({<Reaction LALALTHRtex at 0x16b298f37c8>, <Reaction LALALTHRabcpp at 0x16b298e6fc8>, <Reaction ALATHRtpp at 0x16b29938988>})",{}
5aptn_e,5-Aminopentanoate,0,e,"{'C': 5, 'H': 11, 'N': 1, 'O': 2}",C5H11NO2,117.14634,frozenset({<Reaction EX_5aptn_e at 0x16b298f7348>}),"{'bigg.metabolite': '5aptn', 'biocyc': 'META:5-AMINOPENTANOATE', 'chebi': ['CHEBI:20549', 'CHEBI:356010', 'CHEBI:41853', 'CHEBI:12111', 'CHEBI:86394', 'CHEBI:15887', 'CHEBI:2037'], 'envipath': '650babc9-9d68-4b73-9332-11972ca26f7b/compound/db36408b-cf12-4850-bdeb-9cbcbeb42287', 'hmdb': 'HMDB03355', 'inchi_key': 'JJMDCOVWQOJGCB-UHFFFAOYSA-N', 'kegg.compound': 'C00431', 'lipidmaps': 'LMFA01100040', 'metanetx.chemical': 'MNXM792', 'sabiork': '5090', 'sbo': 'SBO:0000247', 'seed.compound': 'cpd00339'}"
CE0074_e,Alloxan,0,e,"{'C': 4, 'H': 2, 'N': 2, 'O': 4}",C4H2N2O4,142.06968,frozenset({<Reaction EX_CE0074_e at 0x16b298fc288>}),"{'bigg.metabolite': 'CE0074', 'biocyc': 'META:CPD-3684', 'chebi': 'CHEBI:76451', 'hmdb': 'HMDB02818', 'inchi_key': 'HIMXGTXNXJYFGB-UHFFFAOYSA-M', 'metanetx.chemical': 'MNXM15828', 'sbo': 'SBO:0000247'}"
feroxE_e,Ferrioxamine-E,0,e,"{'C': 27, 'H': 45, 'N': 6, 'O': 9}",C27H45N6O9,597.681,frozenset({<Reaction EX_feroxE_e at 0x16b29902e08>}),"{'bigg.metabolite': 'feroxE', 'chebi': 'CHEBI:60261', 'hmdb': 'HMDB41894', 'inchi_key': 'MZFKJKOHYACYNT-UHFFFAOYSA-N', 'metanetx.chemical': 'MNXM97708', 'sbo': 'SBO:0000247'}"
gly_glu__L_e,Gly glu L C7H11N2O5,-1,e,"{'C': 7, 'H': 11, 'N': 2, 'O': 5}",C7H11N2O5,203.17264,"frozenset({<Reaction GLYLGLUtex at 0x16b29902fc8>, <Reaction EX_gly_glu__L_e at 0x16b2995ce48>})","{'bigg.metabolite': 'gly_glu__L', 'metanetx.chemical': 'MNXM8667', 'sbo': 'SBO:0000247', 'seed.compound': 'cpd11592'}"
bz_e,Benzoate,0,e,"{'C': 7, 'H': 5, 'O': 2}",C7H5O2,121.1134,frozenset({<Reaction EX_bz_e at 0x16b2990ba48>}),"{'bigg.metabolite': 'bz', 'biocyc': 'META:BENZOATE', 'chebi': ['CHEBI:3029', 'CHEBI:22717', 'CHEBI:22722', 'CHEBI:13879', 'CHEBI:16150', 'CHEBI:30746', 'CHEBI:41051'], 'envipath': ['4fd7f3e0-dd25-43ac-9453-dda3e52396e4/compound/cdd00042-5c3e-4e42-bd2e-d98fd864baf2', '32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/5f4c2b73-5f5e-40fe-8eb6-63ac4d9d4d4f', '650babc9-9d68-4b73-9332-11972ca26f7b/compound/d37351f6-0937-4a6a-be39-fcfde47d1d15'], 'hmdb': 'HMDB01870', 'inchi_key': 'WPYMKLBDIGXBTP-UHFFFAOYSA-M', 'kegg.compound': ['C00180', 'C00539'], 'kegg.drug': 'D00038', 'metanetx.chemical': 'MNXM217', 'reactome.compound': '159446', 'sabiork': '1912', 'sbo': 'SBO:0000247', 'seed.compound': 'cpd00153'}"
gly_asn__L_e,Gly asn L C6H11N3O4,0,e,"{'C': 6, 'H': 11, 'N': 3, 'O': 4}",C6H11N3O4,189.16924,"frozenset({<Reaction EX_gly_asn__L_e at 0x16b2990be08>, <Reaction GLYASNtex at 0x16b29930e48>})","{'bigg.metabolite': 'gly_asn__L', 'metanetx.chemical': 'MNXM8664', 'sbo': 'SBO:0000247', 'seed.compound': 'cpd11581'}"
chitob_e,Chitobiose C16H28N2O11,0,e,"{'C': 16, 'H': 28, 'N': 2, 'O': 11}",C16H28N2O11,424.40031999999997,frozenset({<Reaction EX_chitob_e at 0x16b2990bf88>}),"{'bigg.metabolite': 'chitob', 'biocyc': 'META:CHITOBIOSE', 'chebi': ['CHEBI:701011', 'CHEBI:3597', 'CHEBI:28681'], 'hmdb': 'HMDB62702', 'inchi_key': 'CDOJPCSDOXYJJF-CBTAGEKQSA-N', 'kegg.compound': 'C01674', 'kegg.glycan': 'G10336', 'metanetx.chemical': 'MNXM1680', 'sabiork': '5722', 'sbo': 'SBO:0000247', 'seed.compound': 'cpd01157'}"
oxa_e,Oxalate,-2,e,"{'C': 2, 'O': 4}",C2O4,88.019,frozenset({<Reaction EX_oxa_e at 0x16b2990e148>}),"{'bigg.metabolite': 'oxa', 'biocyc': 'META:OXALATE', 'chebi': ['CHEBI:46904', 'CHEBI:14702', 'CHEBI:44583', 'CHEBI:132952', 'CHEBI:30623', 'CHEBI:44820', 'CHEBI:7811', 'CHEBI:25730', 'CHEBI:16995', 'CHEBI:25729'], 'envipath': ['650babc9-9d68-4b73-9332-11972ca26f7b/compound/33fed278-dbd7-421a-aac0-6c9da2f52882', '32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/09f794f3-250c-406d-9481-e8bd691395c0', '5882df9c-dae1-4d80-a40e-db4724271456/compound/c85291d2-bb9f-4f78-b6d0-c543bc53b2dc', '4fd7f3e0-dd25-43ac-9453-dda3e52396e4/compound/96c40666-898b-4e97-bdfe-43dc9d76caed'], 'hmdb': 'HMDB02329', 'inchi_key': 'MUBZPKHOEPUJKR-UHFFFAOYSA-L', 'kegg.compound': 'C00209', 'metanetx.chemical': 'MNXM291', 'reactome.compound': '389819', 'sabiork': '1975', 'sbo': 'SBO:0000247', 'seed.compound': 'cpd00180'}"
feroxGfe_e,Ferrioxamine-G-fe,0,e,"{'C': 27, 'H': 46, 'Fe': 1, 'N': 6, 'O': 10}",C27H46FeN6O10,670.5333400000001,frozenset({<Reaction EX_feroxGfe_e at 0x16b2990e448>}),"{'bigg.metabolite': 'feroxGfe', 'metanetx.chemical': 'MNXM146394', 'sbo': 'SBO:0000247'}"
remnant1_e,Residual-atoms-of-reaction-DMBZIDSYN,0,e,"{'C': 4, 'H': 2, 'N': 2, 'O': 3}",C4H2N2O3,126.07028,frozenset({<Reaction EX_remnant1_e at 0x16b29914288>}),"{'bigg.metabolite': 'remnant1', 'metanetx.chemical': 'MNXM147606', 'sbo': 'SBO:0000247'}"
mbdg_e,Beta Methylglucoside C7H14O6,0,e,"{'C': 7, 'H': 14, 'O': 6}",C7H14O6,194.18246,frozenset({<Reaction EX_mbdg_e at 0x16b29914f88>}),"{'bigg.metabolite': 'mbdg', 'metanetx.chemical': 'MNXM10816', 'sbo': 'SBO:0000247', 'seed.compound': 'cpd15585'}"
met_L_ala__L_e,Met L ala L C8H16N2O3S,0,e,"{'C': 8, 'H': 16, 'N': 2, 'O': 3, 'S': 1}",C8H16N2O3S,220.28923999999998,"frozenset({<Reaction METALAtex at 0x16b29917088>, <Reaction EX_met_L_ala__L_e at 0x16b29975c48>})","{'bigg.metabolite': 'met_L_ala__L', 'metanetx.chemical': 'MNXM8868', 'sbo': 'SBO:0000247', 'seed.compound': 'cpd11590'}"
5oxpro_c,5-Oxoproline,-1,c,"{'C': 5, 'H': 6, 'N': 1, 'O': 3}",C5H6NO3,128.10604,frozenset({<Reaction OPAH at 0x16b29920c88>}),"{'bigg.metabolite': '5oxpro', 'biocyc': 'META:5-OXOPROLINE', 'chebi': ['CHEBI:16010', 'CHEBI:12157', 'CHEBI:44943', 'CHEBI:18183', 'CHEBI:20619', 'CHEBI:44704', 'CHEBI:2116', 'CHEBI:58402', 'CHEBI:12153', 'CHEBI:20624', 'CHEBI:57606', 'CHEBI:2113'], 'hmdb': ['HMDB00267', 'HMDB60262', 'HMDB00805'], 'inchi_key': 'ODHCTXKNWHHXJC-VKHMYHEASA-M', 'kegg.compound': 'C01879', 'metanetx.chemical': 'MNXM722719', 'reactome.compound': '1247942', 'sabiork': '2392', 'sbo': 'SBO:0000247', 'seed.compound': 'cpd01293'}"
23dhbzs3_e,2-3-dihydroxybenzoylserine trimer,0,e,"{'C': 30, 'H': 29, 'N': 3, 'O': 16}",C30H29N3O16,687.56176,frozenset({<Reaction EX_23dhbzs3_e at 0x16b2992be08>}),"{'bigg.metabolite': '23dhbzs3', 'metanetx.chemical': 'MNXM145882', 'sbo': 'SBO:0000247'}"
4abz_e,4-Aminobenzoate,-1,e,"{'C': 7, 'H': 6, 'N': 1, 'O': 2}",C7H6NO2,136.12804,frozenset({<Reaction EX_4abz_e at 0x16b29930848>}),"{'bigg.metabolite': '4abz', 'biocyc': 'META:P-AMINO-BENZOATE', 'chebi': ['CHEBI:30753', 'CHEBI:20314', 'CHEBI:44778', 'CHEBI:11959', 'CHEBI:113372', 'CHEBI:20315', 'CHEBI:17836', 'CHEBI:1783'], 'envipath': '32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/a5ad09dc-a75c-4ad4-8917-a62ebefdc941', 'hmdb': 'HMDB01392', 'inchi_key': 'ALYNCZNDIQEVRV-UHFFFAOYSA-M', 'kegg.compound': 'C00568', 'kegg.drug': 'D02456', 'metanetx.chemical': 'MNXM421', 'sabiork': '2099', 'sbo': 'SBO:0000247', 'seed.compound': 'cpd00443'}"
bhb_c,(R)-3-Hydroxybutanoate,-1,c,"{'C': 4, 'H': 7, 'O': 3}",C4H7O3,103.09657999999999,frozenset({<Reaction BDH at 0x16b29930dc8>}),"{'bigg.metabolite': 'bhb', 'biocyc': 'META:CPD-335', 'chebi': ['CHEBI:18666', 'CHEBI:10983', 'CHEBI:17066', 'CHEBI:322'], 'hmdb': 'HMDB00011', 'inchi_key': 'WHBMMWSBFZVSSR-GSVOUGTGSA-M', 'kegg.compound': 'C01089', 'lipidmaps': 'LMFA01050243', 'metanetx.chemical': 'MNXM663', 'reactome.compound': ['73911', '5696461'], 'sabiork': '2245', 'sbo': 'SBO:0000247', 'seed.compound': 'cpd00797'}"
pmcoa_c,Pimeloyl-CoA,-5,c,"{'C': 28, 'H': 41, 'N': 7, 'O': 19, 'P': 3, 'S': 1}",C28H41N7O19P3S,904.646923,frozenset({<Reaction AOXSr at 0x16b29935088>}),"{'bigg.metabolite': 'pmcoa', 'biocyc': 'META:CPD-558', 'chebi': ['CHEBI:12210', 'CHEBI:57360', 'CHEBI:26131', 'CHEBI:15504', 'CHEBI:2176', 'CHEBI:14838'], 'envipath': '32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/46ebba99-d2f1-41ec-8e19-08b6b7e591b5', 'inchi_key': 'LYCRXMTYUZDUGA-UYRKPTJQSA-I', 'kegg.compound': 'C01063', 'lipidmaps': 'LMFA07050363', 'metanetx.chemical': 'MNXM951', 'sabiork': '2234', 'sbo': 'SBO:0000247', 'seed.compound': 'cpd00782'}"
glx_e,Glyoxylate,-1,e,"{'C': 2, 'H': 1, 'O': 3}",C2H1O3,73.02754,frozenset({<Reaction EX_glx_e at 0x16b29938688>}),"{'bigg.metabolite': 'glx', 'biocyc': 'META:GLYOX', 'chebi': ['CHEBI:24420', 'CHEBI:36655', 'CHEBI:14368', 'CHEBI:24421', 'CHEBI:42767', 'CHEBI:16891', 'CHEBI:35977', 'CHEBI:5509'], 'envipath': ['32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/cdffdb1a-3322-4cc1-9171-d857bfaa198a', '4fd7f3e0-dd25-43ac-9453-dda3e52396e4/compound/aecbda66-6e98-4c11-aeaf-6a072f4f963c', '5882df9c-dae1-4d80-a40e-db4724271456/compound/9dc0aa3b-447a-4b5d-8157-501b036f9626', '650babc9-9d68-4b73-9332-11972ca26f7b/compound/43b74f4f-bc8a-4b8b-b587-c97d8e9eed48'], 'hmdb': 'HMDB00119', 'inchi_key': 'HHLFWLYXYJOTON-UHFFFAOYSA-M', 'kegg.compound': 'C00048', 'metanetx.chemical': 'MNXM69', 'reactome.compound': ['904849', '389678'], 'sabiork': '1838', 'sbo': 'SBO:0000247', 'seed.compound': 'cpd00040'}"
ad_e,Acetamide,0,e,"{'C': 2, 'H': 5, 'N': 1, 'O': 1}",C2H5NO,59.0672,frozenset({<Reaction EX_ad_e at 0x16b2993f648>}),"{'bigg.metabolite': 'ad', 'biocyc': 'META:ACETAMIDE', 'chebi': ['CHEBI:49028', 'CHEBI:22159', 'CHEBI:40563', 'CHEBI:27856', 'CHEBI:2385'], 'envipath': ['650babc9-9d68-4b73-9332-11972ca26f7b/compound/fb3914ab-ad9f-434c-bbdf-e681a2080333', '32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/37e2b0d9-f547-4162-b254-d219af2c941a'], 'hmdb': 'HMDB31645', 'inchi_key': 'DLFVBJFMPXGRIB-UHFFFAOYSA-N', 'kegg.compound': 'C06244', 'metanetx.chemical': 'MNXM4428', 'sabiork': '2879', 'sbo': 'SBO:0000247', 'seed.compound': 'cpd03734'}"
ala_L_glu__L_e,Ala L glu L C8H13N2O5,-1,e,"{'C': 8, 'H': 13, 'N': 2, 'O': 5}",C8H13N2O5,217.19921999999997,"frozenset({<Reaction EX_ala_L_glu__L_e at 0x16b29995dc8>, <Reaction ALAGLUtex at 0x16b299433c8>})","{'bigg.metabolite': 'ala_L_glu__L', 'metanetx.chemical': 'MNXM8263', 'sbo': 'SBO:0000247', 'seed.compound': 'cpd11586'}"
gly_asp__L_e,Gly asp L C6H9N2O5,-1,e,"{'C': 6, 'H': 9, 'N': 2, 'O': 5}",C6H9N2O5,189.14606,"frozenset({<Reaction EX_gly_asp__L_e at 0x16b299af708>, <Reaction GLYASPtex at 0x16b29943548>})","{'bigg.metabolite': 'gly_asp__L', 'biocyc': 'META:CPD-13406', 'chebi': 'CHEBI:73804', 'hmdb': 'HMDB28837', 'inchi_key': 'SCCPDJAQCXWPTF-VKHMYHEASA-M', 'metanetx.chemical': 'MNXM722983', 'sabiork': '26824', 'sbo': 'SBO:0000247', 'seed.compound': ['cpd30701', 'cpd11589']}"
gly_asp__L_p,Gly asp L C6H9N2O5,-1,p,"{'C': 6, 'H': 9, 'N': 2, 'O': 5}",C6H9N2O5,189.14606,"frozenset({<Reaction GLYASPabcpp at 0x16b29988a88>, <Reaction GLYASPtex at 0x16b29943548>, <Reaction GLYASPtpp at 0x16b299acb88>})",{}
colipa20Oag_e,O-antigen-x20-core-oligosaccharide-lipid-A,-11,e,"{'C': 656, 'H': 1103, 'N': 2, 'O': 440, 'P': 4}",C656H1103N2O440P4,16182.421464,frozenset({<Reaction EX_colipa20Oag_e at 0x16b2994c408>}),"{'bigg.metabolite': 'colipa20Oag', 'metanetx.chemical': 'MNXM147525', 'sbo': 'SBO:0000247'}"
gly_asp__L_c,Gly asp L C6H9N2O5,-1,c,"{'C': 6, 'H': 9, 'N': 2, 'O': 5}",C6H9N2O5,189.14606,"frozenset({<Reaction AMPEP10 at 0x16b29953188>, <Reaction GLYASPtpp at 0x16b299acb88>, <Reaction GLYASPabcpp at 0x16b29988a88>})","{'bigg.metabolite': 'gly_asp__L', 'biocyc': 'META:CPD-13406', 'chebi': 'CHEBI:73804', 'hmdb': 'HMDB28837', 'inchi_key': 'SCCPDJAQCXWPTF-VKHMYHEASA-M', 'metanetx.chemical': 'MNXM722983', 'sabiork': '26824', 'sbo': 'SBO:0000247', 'seed.compound': ['cpd30701', 'cpd11589']}"
tton_e,Trithionate,-2,e,"{'H': 2, 'O': 6, 'S': 3}",H2O6S3,194.20727999999997,frozenset({<Reaction EX_tton_e at 0x16b2995c408>}),"{'bigg.metabolite': 'tton', 'biocyc': 'META:CPD-552', 'chebi': ['CHEBI:15267', 'CHEBI:15987', 'CHEBI:11095', 'CHEBI:27152', 'CHEBI:9749', 'CHEBI:33483', 'CHEBI:29210'], 'inchi_key': 'KRURGYOKPVLRHQ-UHFFFAOYSA-L', 'kegg.compound': 'C01861', 'metanetx.chemical': 'MNXM1871', 'sbo': 'SBO:0000247', 'seed.compound': 'cpd01281'}"
gly_gln__L_e,Gly Gln C7H13N3O4,0,e,"{'C': 7, 'H': 13, 'N': 3, 'O': 4}",C7H13N3O4,203.19582,"frozenset({<Reaction GLYLGLNtex at 0x16b29962788>, <Reaction EX_gly_gln__L_e at 0x16b299af8c8>})","{'bigg.metabolite': 'gly_gln__L', 'biocyc': 'META:CPD-13394', 'chebi': ['CHEBI:74392', 'CHEBI:73898'], 'inchi_key': 'PNMUAGGSDZXTHX-BYPYZUCNSA-N', 'metanetx.chemical': 'MNXM55276', 'sbo': 'SBO:0000247', 'seed.compound': 'cpd11580'}"
gly_pro__L_e,Gly pro L C7H12N2O3,0,e,"{'C': 7, 'H': 12, 'N': 2, 'O': 3}",C7H12N2O3,172.18178,"frozenset({<Reaction GLYPROtex at 0x16b2996d788>, <Reaction EX_gly_pro__L_e at 0x16b29965148>})","{'bigg.metabolite': 'gly_pro__L', 'metanetx.chemical': 'MNXM8670', 'sbo': 'SBO:0000247', 'seed.compound': 'cpd11588'}"
gly_met__L_e,Gly Met C7H14N2O3S,0,e,"{'C': 7, 'H': 14, 'N': 2, 'O': 3, 'S': 1}",C7H14N2O3S,206.26265999999998,"frozenset({<Reaction EX_gly_met__L_e at 0x16b29965708>, <Reaction GLYLMETtex at 0x16b29975a08>})","{'bigg.metabolite': 'gly_met__L', 'biocyc': 'META:CPD-13393', 'chebi': ['CHEBI:74393', 'CHEBI:74120'], 'inchi_key': 'PFMUCCYYAAFKTH-YFKPBYRVSA-N', 'metanetx.chemical': 'MNXM55287', 'sbo': 'SBO:0000247', 'seed.compound': 'cpd11591'}"
diact_e,Diacetyl C4H6O2,0,e,"{'C': 4, 'H': 6, 'O': 2}",C4H6O2,86.08924,frozenset({<Reaction EX_diact_e at 0x16b2996d148>}),"{'bigg.metabolite': 'diact', 'biocyc': 'META:DIACETYL', 'chebi': ['CHEBI:16583', 'CHEBI:4479', 'CHEBI:14134'], 'envipath': '4fd7f3e0-dd25-43ac-9453-dda3e52396e4/compound/b1994b22-8c02-4ab1-91a9-577976eeec4e', 'hmdb': 'HMDB03407', 'inchi_key': 'QSJXEFYPDANLFS-UHFFFAOYSA-N', 'kegg.compound': 'C00741', 'lipidmaps': 'LMFA12000012', 'metanetx.chemical': 'MNXM1467', 'sabiork': '2145', 'sbo': 'SBO:0000247', 'seed.compound': 'cpd00551'}"
xylt_c,Xylitol C5H12O5,0,c,"{'C': 5, 'H': 12, 'O': 5}",C5H12O5,152.14578,frozenset({<Reaction XYLTD_D at 0x16b2996dc08>}),"{'bigg.metabolite': 'xylt', 'biocyc': 'META:XYLITOL', 'chebi': ['CHEBI:15328', 'CHEBI:17151', 'CHEBI:10078', 'CHEBI:60939', 'CHEBI:46522', 'CHEBI:253147', 'CHEBI:27339'], 'inchi_key': 'HEBKCHPVOIAQTA-SCDXWVJYSA-N', 'kegg.compound': 'C00379', 'kegg.drug': 'D00061', 'metanetx.chemical': 'MNXM510', 'reactome.compound': '5660033', 'sabiork': '2033', 'sbo': 'SBO:0000247', 'seed.compound': 'cpd00306'}"
lys__D_e,D-Lysine,1,e,"{'C': 6, 'H': 15, 'N': 2, 'O': 2}",C6H15N2O2,147.1955,frozenset({<Reaction EX_lys__D_e at 0x16b29975308>}),"{'bigg.metabolite': 'lys__D', 'biocyc': 'META:CPD-219', 'chebi': ['CHEBI:32557', 'CHEBI:32558', 'CHEBI:12994', 'CHEBI:42062', 'CHEBI:4203', 'CHEBI:21046', 'CHEBI:32556', 'CHEBI:16855'], 'inchi_key': 'KDXKERNSBIXSRK-RXMQYKEDSA-O', 'kegg.compound': 'C00739', 'metanetx.chemical': 'MNXM975', 'sabiork': '2143', 'sbo': 'SBO:0000247', 'seed.compound': 'cpd00549'}"
fe3dhbzs3_e,2-3-dihydroxybenzoylserine trimer-Fe-III,0,e,"{'C': 30, 'Fe': 1, 'H': 29, 'N': 3, 'O': 16}",C30FeH29N3O16,743.4067600000001,frozenset({<Reaction EX_fe3dhbzs3_e at 0x16b29980e08>}),"{'bigg.metabolite': 'fe3dhbzs3', 'metanetx.chemical': 'MNXM146250', 'sbo': 'SBO:0000247'}"
sbt__D_c,D-Sorbitol,0,c,"{'C': 6, 'H': 14, 'O': 6}",C6H14O6,182.17176,frozenset({<Reaction SBTD_D2 at 0x16b29982108>}),"{'bigg.metabolite': 'sbt__D', 'biocyc': 'META:SORBITOL', 'chebi': ['CHEBI:33796', 'CHEBI:21091', 'CHEBI:9201', 'CHEBI:17220', 'CHEBI:17924', 'CHEBI:26724', 'CHEBI:15093', 'CHEBI:26726', 'CHEBI:30911', 'CHEBI:12954', 'CHEBI:45559', 'CHEBI:4246', 'CHEBI:33795', 'CHEBI:13020'], 'hmdb': 'HMDB00247', 'inchi_key': 'FBPFZTCFMRRESA-JGWLITMVSA-N', 'kegg.compound': 'C00794', 'kegg.drug': 'D00096', 'metanetx.chemical': 'MNXM469', 'reactome.compound': '5652213', 'sabiork': ['2148', '2156'], 'sbo': 'SBO:0000247', 'seed.compound': 'cpd00588'}"
udcpo4_e,Undecaprenyl diphosphate galactose-rhamnose-mannose-abequose,-2,e,"{'C': 79, 'H': 132, 'O': 24, 'P': 2}",C79H132O24P2,1527.826502,frozenset({<Reaction EX_udcpo4_e at 0x16b29982448>}),"{'bigg.metabolite': 'udcpo4', 'metanetx.chemical': 'MNXM145572', 'sbo': 'SBO:0000247', 'seed.compound': 'cpd29730'}"
pala_e,Palatinose C12H22O11,0,e,"{'C': 12, 'H': 22, 'O': 11}",C12H22O11,342.29648,frozenset({<Reaction EX_pala_e at 0x16b29988f88>}),"{'bigg.metabolite': 'pala', 'chebi': ['CHEBI:18394', 'CHEBI:12197', 'CHEBI:7893', 'CHEBI:20686'], 'inchi_key': 'PVXPPJIGRGXGCY-TZLCEDOOSA-N', 'kegg.compound': 'C01742', 'kegg.glycan': 'G01241', 'metanetx.chemical': 'MNXM3518', 'sabiork': '5766', 'sbo': 'SBO:0000247', 'seed.compound': 'cpd01200'}"
abt__L_e,L Arabinitol C5H12O5,0,e,"{'C': 5, 'H': 12, 'O': 5}",C5H12O5,152.14578,frozenset({<Reaction EX_abt__L_e at 0x16b2998e248>}),"{'bigg.metabolite': 'abt__L', 'biocyc': 'META:L-ARABITOL', 'chebi': ['CHEBI:6184', 'CHEBI:18403', 'CHEBI:13073', 'CHEBI:21234'], 'hmdb': ['HMDB00199', 'HMDB01851'], 'inchi_key': 'HEBKCHPVOIAQTA-IMJSIDKUSA-N', 'kegg.compound': 'C00532', 'metanetx.chemical': 'MNXM801', 'sabiork': '2078', 'sbo': 'SBO:0000247', 'seed.compound': 'cpd00417'}"
kokdolipidA_e,KO-KDO-LIPID A,0,e,"{'C': 110, 'H': 196, 'N': 2, 'O': 40, 'P': 2}",C110H196N2O40P2,2248.670162,frozenset({<Reaction EX_kokdolipidA_e at 0x16b29995908>}),"{'bigg.metabolite': 'kokdolipidA', 'metanetx.chemical': 'MNXM147493', 'sbo': 'SBO:0000247'}"
feroxB_e,Ferrioxamine-B,1,e,"{'C': 25, 'H': 45, 'N': 6, 'O': 8}",C25H45N6O8,557.6601999999999,frozenset({<Reaction EX_feroxB_e at 0x16b29995948>}),"{'bigg.metabolite': 'feroxB', 'metanetx.chemical': 'MNXM146390', 'sbo': 'SBO:0000247'}"
btd_RR_e, R R  2 3 Butanediol C4H10O2,0,e,"{'C': 4, 'H': 10, 'O': 2}",C4H10O2,90.121,frozenset({<Reaction EX_btd_RR_e at 0x16b29995b08>}),"{'bigg.metabolite': 'btd_RR', 'metanetx.chemical': 'MNXM163570', 'sbo': 'SBO:0000247'}"
feroxBfe_e,Ferrioxamine-B-fe,1,e,"{'C': 25, 'H': 45, 'Fe': 1, 'N': 6, 'O': 8}",C25H45FeN6O8,613.5052,frozenset({<Reaction EX_feroxBfe_e at 0x16b29995e88>}),"{'bigg.metabolite': 'feroxBfe', 'metanetx.chemical': 'MNXM146391', 'sbo': 'SBO:0000247'}"
colipaOA_e,Membrane LPS mixture,0,e,"{'C': 115, 'H': 203, 'N': 2, 'O': 89, 'P': 2}",C115H203N2O89P2,3099.7498419999997,frozenset({<Reaction EX_colipaOA_e at 0x16b29995f48>}),"{'bigg.metabolite': 'colipaOA', 'metanetx.chemical': 'MNXM147150', 'sbo': 'SBO:0000247'}"
glu__D_e,D-Glutamate,-1,e,"{'C': 5, 'H': 8, 'N': 1, 'O': 4}",C5H8NO4,146.12132,frozenset({<Reaction EX_glu__D_e at 0x16b2999b9c8>}),"{'bigg.metabolite': 'glu__D', 'biocyc': 'META:D-GLT', 'chebi': ['CHEBI:29986', 'CHEBI:12979', 'CHEBI:21023', 'CHEBI:4183', 'CHEBI:29989', 'CHEBI:21022', 'CHEBI:15966'], 'hmdb': 'HMDB03339', 'inchi_key': 'WHUUTDBJXJRKMK-GSVOUGTGSA-M', 'kegg.compound': 'C00217', 'metanetx.chemical': 'MNXM331', 'sabiork': '1978', 'sbo': 'SBO:0000247', 'seed.compound': 'cpd00186'}"
2pcpgc_c,2 Protocatechoylphloroglucinolcarboxylate C14H7O8,-3,c,"{'C': 14, 'H': 7, 'O': 8}",C14H7O8,303.20058,frozenset({<Reaction Q23DO at 0x16b2999db48>}),"{'bigg.metabolite': '2pcpgc', 'biocyc': 'META:2-PROTOCATECHUOYLPHLOROGLUCINOLCARBOXYLA', 'chebi': ['CHEBI:136231', 'CHEBI:11654', 'CHEBI:57628', 'CHEBI:1273', 'CHEBI:19773', 'CHEBI:16068'], 'envipath': '32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/68788b75-a6f2-4055-8843-5ccfa7563211', 'hmdb': 'HMDB59651', 'inchi_key': 'GRXIELRCPYIEQI-UHFFFAOYSA-M', 'kegg.compound': 'C04524', 'metanetx.chemical': 'MNXM3442', 'sabiork': '7373', 'sbo': 'SBO:0000247', 'seed.compound': 'cpd02754'}"
