,CU651637,CP001855,CP002167,CP000468,CP000946,CP000819,CP001665,AM946981,CP001509,CP001396,CP001637,AP012030,CU928162,CP000802,CU928160,CP002516,AP009240,AP009378,CP000948,U00096,AP009048,CP002185,CP002967,FN554766,CU928145,AP010958,AP010960,CP001164,AE005174,BA000007,CP001368,AP010953,CP001846,CP000970,FM180568,CP000800,FN649414,CP002729,CP001969,CU928161,CP000247,CP001671,AE014075,CU928164,CP002797,CU928163,CP000243,CP001063,CP000036,CP000034,CP001383,AE014073,AE005674,CP000266,CP000038
CIW80_14410,100.0,100.0,100.0,99.656,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.656,100.0,100.0,100.0,100.0,100.0,99.656,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.656,100.0,100.0,100.0,100.0,99.313,100.0,100.0,100.0,99.656,100.0,100.0,100.0,100.0,99.598,100.0,100.0,100.0,99.656,100.0,99.656
CIW80_14415,99.315,99.315,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.315,100.0,100.0,100.0,100.0,99.315,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.315,99.315,100.0,100.0,100.0,100.0,99.315,100.0,100.0,100.0,99.315,100.0
CIW80_14420,99.697,99.682,99.682,99.697,99.682,0.0,99.682,99.697,99.697,99.697,99.682,99.682,99.394,99.682,99.697,99.682,99.682,99.697,99.697,99.697,99.697,99.682,99.682,99.394,99.697,99.091,99.697,99.697,99.394,99.682,99.697,99.697,99.697,99.682,99.682,99.363,99.697,99.697,99.682,99.697,99.697,99.697,99.697,99.697,99.682,99.394,99.697,99.363,99.697,99.091,98.788,98.788,98.788,99.363,99.091
CIW80_14425,99.67,99.67,99.67,99.67,30.877,30.877,30.877,30.877,30.877,30.877,30.877,30.877,99.67,30.877,97.36,97.36,97.36,99.67,30.877,30.877,30.877,97.36,97.36,30.877,97.36,97.36,97.36,30.175,30.175,30.175,30.175,97.36,30.526,30.877,99.34,97.36,30.526,30.526,99.67,99.67,98.68,100.0,100.0,30.877,99.34,30.877,99.67,30.877,30.526,0.0,31.429,31.429,31.429,30.877,30.877
CIW80_14430,0.0,0.0,53.614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.614,0.0,53.614,53.614,53.614,100.0,100.0,0.0,53.614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_14435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.571,0.0,27.027,0.0,0.0,0.0,0.0,0.0,0.0,30.189,89.787,83.67299999999999,100.0,99.754,84.762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_14440,99.038,99.038,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,99.038,99.038,99.038,94.915,0.0,0.0,0.0,99.038,99.038,0.0,99.038,99.038,99.038,0.0,0.0,0.0,0.0,99.038,0.0,43.956,99.038,99.038,0.0,0.0,43.617,100.0,100.0,100.0,100.0,43.956,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_14445,100.0,100.0,100.0,100.0,36.735,32.692,32.692,32.692,32.692,32.692,32.692,32.692,100.0,36.735,100.0,100.0,100.0,100.0,32.692,32.692,32.692,100.0,100.0,36.735,100.0,100.0,100.0,36.735,36.735,36.735,36.735,100.0,37.736,36.735,100.0,100.0,32.692,45.94600000000001,100.0,100.0,100.0,100.0,100.0,36.735,100.0,36.735,100.0,30.769,30.769,32.692,0.0,0.0,0.0,32.692,32.692
CIW80_14450,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.333,0.0,0.0,0.0,0.0,0.0,83.333,83.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_14455,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_14460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_14465,100.0,100.0,100.0,0.0,90.141,90.141,90.141,90.141,90.141,90.141,90.141,90.141,100.0,90.141,90.141,90.141,90.141,88.73200000000001,90.141,90.141,90.141,90.141,90.141,90.141,90.141,90.141,90.141,90.141,90.141,90.141,90.141,90.141,90.141,90.141,100.0,42.308,90.141,88.73200000000001,100.0,100.0,90.141,100.0,100.0,90.141,88.73200000000001,90.141,100.0,42.308,42.308,0.0,90.141,90.141,90.141,90.141,42.308
CIW80_14470,100.0,100.0,100.0,100.0,99.032,99.032,99.032,99.032,99.032,98.71,98.71,98.71,100.0,99.032,99.677,99.355,99.677,99.677,98.71,98.71,98.71,99.355,99.355,99.032,99.677,99.677,99.677,99.677,99.677,99.677,99.677,99.677,99.677,99.355,99.355,99.677,99.032,99.032,100.0,100.0,100.0,100.0,100.0,100.0,99.677,100.0,100.0,99.355,99.355,99.677,99.355,99.355,99.355,99.355,99.677
CIW80_14475,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.528,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.528,100.0,100.0,100.0,100.0,99.528,100.0,99.528,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.528,100.0,100.0,99.528,99.528,99.528,99.528,100.0
CIW80_14480,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.336,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.668,99.668,99.336,99.668,99.668,100.0,99.668,100.0,99.668,100.0,99.668,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.336,100.0,100.0,100.0,100.0,99.668,100.0,100.0,100.0,100.0,100.0
CIW80_14485,99.902,100.0,100.0,100.0,99.705,99.705,99.705,99.705,99.705,99.607,99.607,76.696,99.902,99.705,99.607,99.627,99.627,100.0,99.607,99.705,99.705,99.607,99.627,99.508,99.607,99.607,99.607,27.35,99.213,99.41,99.379,99.607,27.35,99.705,99.902,75.031,99.508,99.503,99.902,99.902,99.876,100.0,100.0,99.607,99.876,99.705,76.696,26.064,99.508,99.508,26.944000000000006,99.508,99.508,99.508,99.607
CIW80_14490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.294,0.0,96.471,0.0,96.471,98.824,0.0,0.0,0.0,100.0,0.0,98.824,0.0,98.824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_14495,100.0,100.0,99.64,99.64,99.281,98.921,98.921,98.921,98.921,99.281,99.281,99.281,99.64,99.625,99.281,99.281,99.64,99.636,99.281,99.281,99.281,99.281,99.281,98.921,99.64,99.64,99.64,99.64,99.64,99.64,99.64,99.64,99.64,98.864,99.636,99.625,99.281,99.251,99.625,99.64,99.281,100.0,100.0,99.64,99.625,99.64,99.64,99.625,99.281,99.281,98.921,98.921,98.921,98.921,99.281
CIW80_14500,97.838,97.838,0.0,97.638,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,97.297,75.0,74.038,74.038,74.038,57.488,75.0,75.0,75.0,74.038,74.038,73.5,73.558,73.558,73.558,71.154,71.154,71.154,71.154,73.558,71.154,71.635,0.0,73.077,75.0,74.038,0.0,98.077,73.762,100.0,100.0,72.17,98.343,74.242,0.0,70.455,70.455,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_14505,98.495,98.495,98.495,98.495,0.0,96.559,96.559,96.559,96.559,0.0,0.0,0.0,98.495,0.0,0.0,0.0,0.0,98.28,0.0,0.0,0.0,0.0,0.0,95.914,0.0,0.0,0.0,95.914,95.699,95.699,95.914,0.0,96.129,96.129,97.849,77.16199999999998,0.0,96.559,98.495,98.495,96.989,100.0,100.0,96.129,98.495,96.129,98.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_14510,97.143,97.143,100.0,100.0,97.143,96.19,96.19,96.19,96.19,97.143,97.143,97.143,100.0,97.143,97.143,98.095,98.095,98.095,97.143,97.143,97.143,98.095,98.095,98.095,98.095,98.095,98.095,96.19,96.19,96.19,96.19,98.095,94.286,98.095,97.143,98.095,97.143,94.286,100.0,100.0,100.0,100.0,100.0,97.143,98.095,96.19,100.0,97.959,97.959,95.238,96.19,96.19,96.19,96.19,98.095
CIW80_14515,99.273,99.273,99.636,99.636,98.909,97.091,97.091,97.091,97.091,98.909,98.909,98.909,98.909,98.909,97.455,97.455,97.455,99.273,98.909,98.909,98.909,97.455,97.455,98.545,97.455,97.455,97.091,97.818,97.818,97.818,97.818,97.091,97.455,98.545,98.182,97.455,98.909,98.909,99.636,99.636,99.636,100.0,100.0,97.455,99.273,98.182,99.636,96.25,97.091,97.091,97.664,97.664,97.664,97.196,97.455
CIW80_14520,98.325,98.325,98.571,98.571,98.81,98.333,98.333,98.333,98.333,99.048,99.048,99.048,97.857,98.81,98.095,98.333,98.095,98.095,99.048,99.048,99.048,98.333,98.333,98.81,98.095,98.333,98.333,98.81,98.571,98.81,98.81,98.095,98.81,98.333,98.095,97.857,99.048,98.81,98.571,98.571,98.571,100.0,99.762,98.333,98.095,98.81,98.571,0.0,97.857,0.0,97.857,97.857,97.857,98.095,98.333
CIW80_14525,99.592,99.592,100.0,100.0,98.571,98.98,98.98,98.98,98.98,98.571,98.571,98.571,100.0,98.163,98.571,97.959,98.98,99.796,98.571,98.571,98.571,97.959,97.959,97.551,98.571,98.98,98.571,98.571,98.367,98.571,98.571,98.367,98.571,97.959,99.592,98.776,98.367,98.98,100.0,100.0,99.592,100.0,100.0,97.959,99.796,98.571,100.0,98.738,94.898,98.819,98.776,98.776,98.776,98.776,98.367
CIW80_14530,99.642,99.642,98.566,98.925,99.283,98.925,98.925,98.925,98.925,99.283,99.283,99.283,98.925,99.283,99.283,98.925,98.925,99.642,99.283,99.283,99.283,98.925,98.925,99.283,99.283,98.925,98.925,98.925,98.925,98.925,98.925,98.45,98.925,99.283,99.642,98.566,98.925,99.283,98.925,98.925,99.642,100.0,100.0,98.925,97.133,98.925,98.925,98.925,99.283,98.208,98.925,98.925,98.925,98.925,98.925
CIW80_14535,100.0,100.0,99.042,99.042,98.722,98.722,98.722,98.587,98.722,98.94,98.722,98.722,99.681,98.722,99.681,99.361,100.0,100.0,98.722,98.94,98.722,99.361,99.361,99.361,99.681,100.0,99.042,98.722,98.722,98.722,99.293,99.042,98.722,97.764,99.681,100.0,98.722,98.94,99.042,98.571,100.0,100.0,100.0,98.722,100.0,98.403,99.042,99.361,99.681,98.083,99.647,99.361,99.361,99.219,36.09
CIW80_14540,100.0,100.0,100.0,99.71,98.841,99.42,99.42,99.42,99.42,98.841,98.841,98.841,100.0,98.841,99.42,99.42,99.42,100.0,98.841,98.841,98.841,99.42,99.42,99.71,99.42,99.13,99.42,0.0,99.621,99.42,99.621,99.13,0.0,99.71,100.0,99.42,97.971,100.0,100.0,100.0,100.0,100.0,100.0,99.71,100.0,99.42,100.0,99.42,99.42,98.841,99.639,0.0,99.639,0.0,99.13
CIW80_14545,100.0,100.0,99.034,99.034,98.551,99.034,99.034,99.034,99.034,98.551,98.551,98.551,99.517,98.551,99.034,99.034,99.034,99.517,98.551,98.551,98.551,99.034,99.034,99.034,99.034,99.034,99.034,99.034,99.034,99.034,99.034,99.034,99.034,98.551,99.517,99.034,98.551,98.551,99.034,99.034,100.0,100.0,100.0,98.551,98.551,99.034,99.034,99.034,99.034,98.551,99.034,99.034,99.034,99.034,99.034
CIW80_14550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_14555,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.606,100.0,100.0,99.695,99.695,99.695,100.0,100.0,100.0,99.695,99.695,99.695,100.0,100.0,100.0,99.695,99.695,99.695,99.695,100.0,99.695,100.0,100.0,99.695,100.0,99.695,100.0,100.0,100.0,100.0,100.0,99.695,100.0,98.137,100.0,92.378,99.365,98.784,0.0,100.0,100.0,100.0,100.0
CIW80_14560,100.0,100.0,100.0,100.0,98.222,98.222,98.222,98.222,98.222,98.222,98.222,98.222,99.556,98.222,98.222,98.222,96.889,100.0,98.222,98.222,98.222,98.222,98.222,98.222,98.222,98.222,97.333,98.667,98.667,98.667,98.667,97.333,98.667,98.222,99.556,97.333,98.222,97.778,100.0,100.0,99.556,100.0,100.0,97.778,99.556,98.667,100.0,97.778,98.222,97.778,97.333,97.333,97.333,97.333,97.333
CIW80_14565,100.0,100.0,100.0,100.0,100.0,99.782,99.782,99.782,99.782,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.782,100.0,100.0,100.0,100.0,99.563,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.782,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.782,100.0,99.782,100.0,98.908,99.782,99.782,99.782,100.0,100.0
CIW80_14570,100.0,100.0,99.571,99.571,99.571,99.571,99.571,99.571,99.571,99.571,99.571,99.571,100.0,99.571,99.571,99.571,99.571,99.571,99.571,99.571,99.571,99.571,99.571,99.571,99.571,99.571,99.571,99.571,99.571,99.571,99.571,99.571,99.571,99.571,100.0,99.571,99.571,99.526,99.571,99.571,100.0,100.0,100.0,99.571,99.526,99.571,99.571,99.571,99.571,99.571,99.571,99.571,99.571,99.526,99.571
CIW80_14575,100.0,100.0,99.401,99.401,100.0,98.802,98.802,98.802,98.802,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.401,99.401,99.401,100.0,100.0,100.0,100.0,100.0,99.401,97.661,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CIW80_14580,100.0,100.0,100.0,100.0,99.668,99.668,99.668,99.668,99.668,99.668,99.668,99.668,100.0,99.668,99.668,99.668,99.668,99.668,99.668,99.668,99.668,99.668,99.668,99.668,99.668,99.668,99.668,99.668,99.668,99.668,99.668,99.668,99.668,100.0,99.668,99.668,99.668,99.668,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.668,100.0,99.336,99.336,99.668,100.0,100.0,100.0,99.668,100.0
CIW80_14585,99.688,99.688,99.688,99.688,99.688,99.688,99.688,99.688,99.688,99.688,99.688,99.688,99.688,99.688,99.688,99.688,99.688,99.688,99.688,99.688,99.688,99.688,99.688,99.688,99.688,99.688,99.688,99.688,99.688,99.688,99.688,99.688,99.688,99.688,100.0,99.688,99.688,99.688,99.688,99.688,99.688,100.0,100.0,99.688,99.688,99.688,99.688,99.688,99.688,99.688,99.688,99.683,99.683,99.688,99.688
CIW80_14590,99.394,99.394,99.394,99.394,99.394,99.394,99.394,99.394,99.394,99.394,99.394,99.394,99.394,99.394,99.091,99.394,99.394,99.394,99.394,99.394,99.394,99.394,99.394,98.788,99.394,99.394,99.091,98.788,98.182,98.788,98.788,98.788,99.091,99.394,99.697,99.394,99.394,99.091,99.394,99.091,99.394,100.0,100.0,99.091,99.394,99.394,99.394,99.091,99.091,99.091,99.394,99.394,99.394,99.394,99.394
CIW80_14595,100.0,100.0,99.603,99.603,97.619,97.222,97.222,97.222,97.222,97.222,97.222,97.222,99.603,96.825,96.825,97.222,97.619,99.603,97.222,97.222,97.222,97.222,97.222,96.032,98.016,98.016,96.825,98.016,97.619,98.016,98.016,97.222,98.016,98.016,100.0,98.016,97.619,97.619,99.603,99.603,100.0,100.0,100.0,97.619,99.603,98.016,99.603,0.0,98.016,0.0,96.825,96.825,96.825,97.222,98.016
CIW80_14600,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.609,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CIW80_14605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_14610,100.0,100.0,100.0,100.0,98.5,99.0,99.0,99.0,99.0,98.5,98.5,98.5,100.0,98.5,99.0,99.0,99.0,99.5,98.5,98.5,98.5,99.0,99.0,99.0,99.0,99.0,99.0,99.0,98.5,99.0,99.0,99.0,99.0,98.5,99.5,99.0,98.5,99.0,100.0,100.0,100.0,100.0,100.0,98.5,99.5,99.0,100.0,99.0,99.0,98.5,99.0,99.0,99.0,99.0,98.5
CIW80_14615,100.0,100.0,99.32,99.32,99.32,99.32,99.32,99.32,99.32,99.32,99.32,99.32,99.32,98.639,99.32,98.639,98.639,98.639,99.32,99.32,99.32,98.639,98.639,97.959,98.639,98.639,99.32,99.32,99.32,99.32,99.32,99.32,98.639,99.32,98.639,98.639,99.32,98.639,99.32,99.32,99.32,100.0,100.0,99.32,98.639,98.639,99.32,98.45,98.639,99.275,25.373,25.185,98.639,98.876,99.32
CIW80_14620,100.0,100.0,100.0,100.0,98.0,100.0,100.0,100.0,100.0,99.0,99.0,99.0,100.0,99.0,100.0,100.0,100.0,100.0,99.0,99.0,99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.0,100.0,99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.0,98.99,100.0,100.0,100.0,99.0,100.0
CIW80_14625,100.0,100.0,100.0,100.0,99.301,99.301,99.301,99.301,99.301,99.301,99.301,99.301,100.0,99.301,99.301,99.301,99.301,100.0,99.301,99.301,99.301,99.301,99.301,100.0,99.301,99.301,99.301,100.0,100.0,100.0,100.0,99.301,100.0,100.0,100.0,99.301,99.301,99.301,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.301,99.301,100.0,99.301,99.301,99.301,98.601,99.301
CIW80_14630,100.0,100.0,99.598,99.598,97.189,97.59,97.59,97.59,97.59,96.787,97.189,97.189,100.0,97.189,97.992,97.992,97.992,99.598,97.189,97.189,97.189,97.992,97.992,97.992,97.992,97.992,97.992,97.59,97.59,97.59,97.59,97.992,97.59,98.394,100.0,97.992,97.189,97.189,99.598,99.598,100.0,100.0,100.0,98.394,99.598,98.394,99.598,97.992,97.992,97.992,97.992,97.992,97.992,97.992,97.59
CIW80_14635,100.0,100.0,100.0,99.703,100.0,99.407,99.407,99.407,99.407,100.0,100.0,100.0,100.0,100.0,100.0,58.307,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.407,99.407,99.407,99.407,100.0,99.407,100.0,100.0,100.0,100.0,99.703,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.703,100.0,100.0,100.0,100.0,100.0,100.0
CIW80_14640,100.0,100.0,99.17,99.205,99.205,99.205,99.205,99.205,99.205,99.205,99.205,99.205,99.602,99.205,99.006,99.205,99.205,99.801,99.205,99.205,99.205,99.205,99.205,99.205,99.205,99.205,99.205,99.205,99.205,99.205,99.205,99.205,99.205,99.205,99.801,99.205,99.205,99.205,99.205,99.205,99.205,100.0,100.0,99.006,99.801,99.205,99.205,98.807,99.205,99.006,98.963,99.006,98.675,99.17,99.202
CIW80_14645,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.645,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.645,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.645,100.0,100.0,100.0,99.645,99.645,99.645,100.0,100.0,100.0,100.0,100.0
CIW80_14650,100.0,100.0,94.286,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0
CIW80_14655,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.383,100.0,100.0,100.0,99.383,100.0
CIW80_14660,100.0,100.0,100.0,99.676,99.676,99.676,99.676,99.676,99.676,99.676,99.676,99.676,100.0,99.676,99.353,99.676,99.676,100.0,99.676,99.676,99.676,99.676,99.676,99.676,99.353,99.353,99.676,99.353,99.353,99.353,99.353,99.676,99.353,100.0,100.0,99.676,99.676,99.676,100.0,100.0,100.0,100.0,100.0,99.676,100.0,99.676,100.0,99.353,99.029,99.029,99.353,99.353,99.353,99.029,99.353
CIW80_14665,100.0,100.0,100.0,100.0,99.775,99.775,99.775,99.775,99.775,99.775,99.775,99.775,100.0,99.775,99.775,99.775,99.775,100.0,99.775,99.775,99.775,99.775,99.775,100.0,99.775,99.775,99.775,99.55,99.775,99.775,99.775,99.775,99.775,100.0,100.0,99.775,99.775,99.775,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.55,99.775,99.55,99.775,99.775,99.775,99.775,99.775
CIW80_14670,100.0,100.0,99.435,99.435,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.435,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.435,99.435,100.0,100.0,100.0,100.0,100.0,100.0,99.435,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CIW80_14675,100.0,99.688,99.375,99.375,98.947,99.062,99.062,99.062,99.062,99.062,98.947,99.062,99.062,99.062,99.375,99.375,99.375,99.375,99.062,99.062,99.062,99.298,99.375,99.062,99.375,99.062,99.062,99.062,99.062,98.947,99.062,99.375,99.062,99.375,91.562,99.375,99.062,98.947,99.375,99.375,99.375,100.0,100.0,99.375,99.298,99.375,99.375,99.375,99.375,99.062,99.375,99.375,99.375,99.375,99.375
CIW80_14680,100.0,100.0,36.893,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.708,100.0,100.0,100.0,100.0,99.698,100.0,100.0,100.0,100.0,100.0,100.0,99.708,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.708,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.708,100.0,100.0,100.0,100.0,99.708,100.0,100.0,100.0,99.64,100.0
CIW80_14685,100.0,100.0,99.727,99.727,99.318,98.909,98.909,98.909,98.909,98.909,98.909,98.909,99.454,99.318,99.045,99.045,99.318,99.454,98.909,98.909,98.909,99.045,99.045,98.909,98.909,99.045,99.045,98.909,98.909,98.909,98.909,99.045,98.909,99.181,99.864,99.318,99.318,98.772,99.727,99.727,99.318,100.0,100.0,99.181,99.454,99.454,99.727,98.499,99.045,98.772,98.636,98.636,98.636,98.636,99.045
CIW80_14690,100.0,100.0,100.0,40.26,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40.26,100.0,100.0,100.0,40.26,100.0,100.0,100.0,98.592,98.592,98.592,0.0,100.0
CIW80_14695,100.0,100.0,96.059,96.059,97.044,97.044,97.044,97.044,97.044,95.567,95.567,95.567,97.044,97.044,97.044,97.044,96.25,96.059,95.567,95.567,95.567,97.044,97.044,97.044,100.0,97.044,96.059,97.044,97.044,97.044,97.044,96.059,97.044,99.015,96.552,97.044,95.567,95.567,96.059,96.059,98.03,100.0,100.0,98.03,96.059,95.567,96.059,96.552,96.552,95.767,95.567,95.567,95.567,95.567,96.552
CIW80_14700,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CIW80_14705,100.0,100.0,99.225,99.225,99.483,99.225,99.225,99.225,99.225,99.483,99.483,99.483,100.0,99.483,99.225,98.966,98.966,99.742,99.483,99.483,99.483,98.966,98.966,99.483,99.225,98.966,98.966,99.483,99.483,99.483,99.483,99.225,99.225,99.483,100.0,99.225,99.483,99.483,99.225,99.225,99.742,100.0,100.0,99.225,99.742,99.225,99.225,98.966,99.225,99.483,99.225,99.225,99.225,99.225,99.225
