ID,Name,Reaction Formula,Gene Rules,Subsystem,Essentiality,LB,UB,FVA_min,FVA_max
12PPDRtex,"(R)-Propane-1,2-diol transport via diffusion (extracellular to periplasm)",12ppd__R_e <=> 12ppd__R_p,CIW80_19480 or CIW80_22660 or CIW80_25725 or CIW80_05020,"Transport, Outer Membrane",Not essential,-1000.0,1000.0,-6.6265134662106335e-12,0.0
LPLIPAL1E160pp,"Lysophospholipase L1 (2-acylglycerophosphoethanolamine, n-C16:0) (periplasm)",1agpe160_p + h2o_p --> g3pe_p + h_p + hdca_p,CIW80_20630,Glycerophospholipid Metabolism,Not essential,0.0,1000.0,0.0,-1.060920975355725e-12
LPLIPAL1E180pp,"Lysophospholipase L1 (2-acylglycerophosphoethanolamine, n-C18:0) (periplasm)",1agpe180_p + h2o_p --> g3pe_p + h_p + ocdca_p,CIW80_20630,Glycerophospholipid Metabolism,Not essential,0.0,1000.0,0.0,-2.048247912295442e-12
LPLIPAL1E181pp,"Lysophospholipase L1 (2-acylglycerophosphoethanolamine, n-C18:1) (periplasm)",1agpe181_p + h2o_p --> g3pe_p + h_p + ocdcea_p,CIW80_20630,Glycerophospholipid Metabolism,Not essential,0.0,1000.0,0.0,-2.4566320647769715e-12
LPLIPAL1G160pp,"Lysophospholipase L1 (2-acylglycerophosphoglycerol, n-C16:0) (periplasm)",1agpg160_p + h2o_p --> g3pg_p + h_p + hdca_p,CIW80_20630,Glycerophospholipid Metabolism,Not essential,0.0,1000.0,0.0,-2.4676206289188533e-12
LPLIPAL1G161pp,"Lysophospholipase L1 (2-acylglycerophosphoglycerol, n-C16:1) (periplasm)",1agpg161_p + h2o_p --> g3pg_p + h_p + hdcea_p,CIW80_20630,Glycerophospholipid Metabolism,Not essential,0.0,1000.0,0.0,-1.2338103144594276e-12
LPLIPAL1G120pp,"Lysophospholipase L1 (2-acylglycerophosphoglycerol, n-C12:0) (periplasm)",1agpg120_p + h2o_p --> ddca_p + g3pg_p + h_p,CIW80_20630,Glycerophospholipid Metabolism,Not essential,0.0,1000.0,0.0,-3.5960656327372975e-12
PLIPA2E140pp,"Phospholipase A2 (phosphatidylethanolamine, n-C14:0) (periplasm)",h2o_p + pe140_p --> 1agpe140_p + h_p + ttdca_p,CIW80_13985,Glycerophospholipid Metabolism,Not essential,0.0,1000.0,0.0,-2.450957131421285e-12
PLIPA2E160pp,"Phospholipase A2 (phosphatidylethanolamine, n-C16:0) (periplasm)",h2o_p + pe160_p --> 1agpe160_p + h_p + hdca_p,CIW80_13985,Glycerophospholipid Metabolism,Not essential,0.0,1000.0,0.0,-1.1348570263992818e-12
PLIPA2A161pp,"Phospholipase A2 (phosphatidate, n-C16:1) (periplasm)",h2o_p + pa161_p --> 1hdec9eg3p_p + h_p + hdcea_p,CIW80_13985,Glycerophospholipid Metabolism,Not essential,0.0,1000.0,0.0,-1.0057744701433333e-12
PLIPA2A181pp,"Phospholipase A2 (phosphatidate, n-C18:1) (periplasm)",h2o_p + pa181_p --> 1odec11eg3p_p + h_p + ocdcea_p,CIW80_13985,Glycerophospholipid Metabolism,Not essential,0.0,1000.0,0.0,-3.38305958139127e-12
F6Ptex,Fructose 6-phosphate transport via diffusion (extracellular to periplasm),f6p_e <=> f6p_p,CIW80_19480 or CIW80_22660 or CIW80_25725 or CIW80_05020,"Transport, Outer Membrane",Not essential,-1000.0,1000.0,-3.534140515312335e-12,0.0
GAMAN6Ptex,D-glucosamine 6-phosphate transport via diffusion (extracellular to periplasm),gam6p_e <=> gam6p_p,CIW80_19480 or CIW80_22660 or CIW80_25725 or CIW80_05020,"Transport, Outer Membrane",Not essential,-1000.0,1000.0,-2.7901109331412887e-12,0.0
ALR4x,Aldose reductase (acetol),acetol_c + h_c + nadh_c --> 12ppd__R_c + nad_c,CIW80_14760,Glycerophospholipid Metabolism,Not essential,0.0,1000.0,0.0,-4.646508481839463e-12
LPLIPAL1G141pp,"Lysophospholipase L1 (2-acylglycerophosphoglycerol, n-C14:1) (periplasm)",1agpg141_p + h2o_p --> g3pg_p + h_p + ttdcea_p,CIW80_20630,Glycerophospholipid Metabolism,Not essential,0.0,1000.0,0.0,-6.1953446424526655e-12
LPLIPAL1G180pp,"Lysophospholipase L1 (2-acylglycerophosphoglycerol, n-C18:0) (periplasm)",1agpg180_p + h2o_p --> g3pg_p + h_p + ocdca_p,CIW80_20630,Glycerophospholipid Metabolism,Not essential,0.0,1000.0,0.0,-2.3566235270543722e-12
LPLIPAL1G181pp,"Lysophospholipase L1 (2-acylglycerophosphoglycerol, n-C18:1) (periplasm)",1agpg181_p + h2o_p --> g3pg_p + h_p + ocdcea_p,CIW80_20630,Glycerophospholipid Metabolism,Not essential,0.0,1000.0,0.0,-2.3566235270543856e-12
ACONIs,Aconitate isomerase (spontaneous),acon_T_c <=> acon_C_c,s0001,Unassigned,Not essential,-1000.0,1000.0,0.0,0.0
ACONTb,"Aconitase (half-reaction B, Isocitrate hydro-lyase)",acon_C_c + h2o_c <=> icit_c,CIW80_18345 or CIW80_25345,Citric Acid Cycle,Essential,-1000.0,1000.0,1.2055913194709764,1.2055913194633907
GLCP2,Glycogen phosphorylase,bglycogen_c + pi_c --> g1p_c,CIW80_11625 or CIW80_11720,Glycolysis/Gluconeogenesis,Not essential,0.0,1000.0,0.0,-9.426494108217476e-12
F6Pt6_2pp,Fructose-6-phosphate transport via phosphate antiport (periplasm),f6p_p + 2.0 pi_c --> f6p_c + 2.0 pi_p,CIW80_13195,"Transport, Inner Membrane",Not essential,0.0,1000.0,-3.5341405153123345e-12,0.0
PPALtpp,Propanal transport via channel (periplasm),ppal_c <=> ppal_p,,"Transport, Inner Membrane",Not essential,-1000.0,1000.0,0.0,0.0
PLIPA2E141pp,"Phospholipase A2 (phosphatidylethanolamine, n-C14:1) (periplasm)",h2o_p + pe141_p --> 1agpe141_p + h_p + ttdcea_p,CIW80_13985,Glycerophospholipid Metabolism,Not essential,0.0,1000.0,0.0,-1.1625167018616563e-12
PLIPA2E181pp,"Phospholipase A2 (phosphatidylethanolamine, n-C18:1) (periplasm)",h2o_p + pe181_p --> 1agpe181_p + h_p + ocdcea_p,CIW80_13985,Glycerophospholipid Metabolism,Not essential,0.0,1000.0,0.0,-2.3249879760390316e-12
PLIPA2G140pp,"Phospholipase A2 (phosphatidylglycerol, n-C14:0) (periplasm)",h2o_p + pg140_p --> 1agpg140_p + h_p + ttdca_p,CIW80_13985,Glycerophospholipid Metabolism,Not essential,0.0,1000.0,0.0,-3.376138402435829e-12
3HAD161,3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C16:1),3hcpalm9eACP_c --> h2o_c + t3c9palmeACP_c,CIW80_22755 or CIW80_18665,Cell Envelope Biosynthesis,Not essential,0.0,1000.0,0.0,-1.60956947703672e-11
PLIPA2G160pp,"Phospholipase A2 (phosphatidylglycerol, n-C16:0) (periplasm)",h2o_p + pg160_p --> 1agpg160_p + h_p + hdca_p,CIW80_13985,Glycerophospholipid Metabolism,Not essential,0.0,1000.0,0.0,-6.034250142257884e-12
PLIPA2G181pp,"Phospholipase A2 (phosphatidylglycerol, n-C18:1) (periplasm)",h2o_p + pg181_p --> 1agpg181_p + h_p + ocdcea_p,CIW80_13985,Glycerophospholipid Metabolism,Not essential,0.0,1000.0,0.0,-5.081473804006699e-12
ASNS1,Asparagine synthase (glutamine-hydrolysing),asp__L_c + atp_c + gln__L_c + h2o_c --> amp_c + asn__L_c + glu__L_c + h_c + ppi_c,CIW80_21345,Alanine and Aspartate Metabolism,Not essential,0.0,1000.0,0.0,-2.4137000569031606e-11
EAR80y,Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C8:0),h_c + nadph_c + toct2eACP_c --> nadp_c + ocACP_c,CIW80_25415,Cell Envelope Biosynthesis,Not essential,0.0,1000.0,0.0,-4.022833428171976e-12
EAR120y,Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C12:0),h_c + nadph_c + tddec2eACP_c --> ddcaACP_c + nadp_c,CIW80_25415,Cell Envelope Biosynthesis,Not essential,0.0,1000.0,0.0,-1.206850028451576e-11
3OAR181,3-oxoacyl-[acyl-carrier-protein] reductase (n-C18:1),3ocvac11eACP_c + h_c + nadph_c --> 3hcvac11eACP_c + nadp_c,CIW80_24075,Cell Envelope Biosynthesis,Not essential,0.0,1000.0,0.0,-1.6091333712687833e-11
3HAD121,3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C12:1),3hcddec5eACP_c --> h2o_c + t3c5ddeceACP_c,CIW80_22755 or CIW80_18665,Cell Envelope Biosynthesis,Not essential,0.0,1000.0,0.0,-5.36377790422934e-12
EAR121y,Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C12:1),h_c + nadph_c + t3c5ddeceACP_c --> cddec5eACP_c + nadp_c,CIW80_25415,Cell Envelope Biosynthesis,Not essential,0.0,1000.0,0.0,-4.8274001138063135e-12
GTHRDHpp,Glutathione hydralase (periplasmic),gthrd_p + h2o_p --> cgly_p + glu__L_p,CIW80_11820,Cofactor and Prosthetic Group Biosynthesis,Not essential,0.0,1000.0,-1.1279171857379652e-12,-5.679294251536834e-12
PROGLYtex,L-Prolinylglycine transport via diffusion (extracellular to periplasm),progly_e <=> progly_p,CIW80_19480 or CIW80_22660 or CIW80_25725 or CIW80_05020,"Transport, Outer Membrane",Not essential,-1000.0,1000.0,0.0,0.0
EX_progly_e,L-Prolinylglycine exchange,progly_e --> ,,Extracellular exchange,Not essential,0.0,1000.0,0.0,-4.827400113806329e-12
MDDCP2pp,"Murein D,D-carboxypeptidase (murein5px4px4p) (periplasm)",h2o_p + murein5px4px4p_p --> ala__D_p + murein4px4px4p_p,CIW80_21180 or CIW80_10380 or CIW80_22200 or CIW80_03850 or CIW80_19985,Murein Biosynthesis,Not essential,0.0,1000.0,0.0,-6.704722380286613e-13
MDDCP3pp,"Murein D,D-carboxypeptidase (murein5p5p) (periplasm)",h2o_p + murein5p5p_p --> ala__D_p + murein5p4p_p,CIW80_21180 or CIW80_10380 or CIW80_22200 or CIW80_03850 or CIW80_19985,Murein Biosynthesis,Not essential,0.0,1000.0,0.0,-1.0057083570429956e-12
EAR140x,Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C14:0),h_c + nadh_c + tmrs2eACP_c --> myrsACP_c + nad_c,CIW80_25415,Cell Envelope Biosynthesis,Not essential,0.0,1000.0,0.0,-8.045666856343913e-12
EAR40y,Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C4:0),but2eACP_c + h_c + nadph_c --> butACP_c + nadp_c,CIW80_25415,Cell Envelope Biosynthesis,Not essential,0.0,1000.0,0.0,-8.04566685634402e-12
3OAS181,3-oxoacyl-[acyl-carrier-protein] synthase (n-C18:1),h_c + hdeACP_c + malACP_c --> 3ocvac11eACP_c + ACP_c + co2_c,CIW80_24085,Cell Envelope Biosynthesis,Not essential,0.0,1000.0,0.0,-6.896285876866174e-12
EAR161y,Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C16:1),h_c + nadph_c + t3c9palmeACP_c --> hdeACP_c + nadp_c,CIW80_25415,Cell Envelope Biosynthesis,Not essential,0.0,1000.0,0.0,-1.2068500284515897e-11
G3PAT140,Glycerol-3-phosphate acyltransferase (C14:0),glyc3p_c + myrsACP_c --> 1tdecg3p_c + ACP_c,CIW80_24080 and CIW80_15345,Glycerophospholipid Metabolism,Not essential,0.0,1000.0,0.0,-1.2068500284515717e-11
G3PAT160,Glycerol-3-phosphate acyltransferase (C16:0),glyc3p_c + palmACP_c --> 1hdecg3p_c + ACP_c,CIW80_24080 and CIW80_15345,Glycerophospholipid Metabolism,Not essential,0.0,1000.0,0.0,0.07155336390871674
G3PAT161,Glycerol-3-phosphate acyltransferase (C16:1),glyc3p_c + hdeACP_c --> 1hdec9eg3p_c + ACP_c,CIW80_24080 and CIW80_15345,Glycerophospholipid Metabolism,Not essential,0.0,1000.0,0.0,0.08433595627313241
AGPAT160,1-hexadecanoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C16:0),1hdecg3p_c + palmACP_c --> ACP_c + pa160_c,CIW80_09515,Glycerophospholipid Metabolism,Essential,0.0,1000.0,0.07155336391857547,0.07155336391475098
CDAPPA140,CDP-Diacylglycerol pyrophostatase (n-C14:0),cdpdtdecg_c + h2o_c --> cmp_c + 2.0 h_c + pa140_c,CIW80_14595,Glycerophospholipid Metabolism,Not essential,0.0,1000.0,0.0,-1.2068500284515851e-11
MLDCP1App,"Murein L,D-carboxypeptidase (murein5px4p) (periplasm)",h2o_p + murein5px4p_p --> alaala_p + murein3px4p_p,CIW80_22640 or CIW80_03510 or CIW80_24180 or CIW80_01255 or CIW80_22105,Murein Biosynthesis,Not essential,0.0,1000.0,0.0,-1.027106407192847e-12
EAR160y,Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C16:0),h_c + nadph_c + tpalm2eACP_c --> nadp_c + palmACP_c,CIW80_25415,Cell Envelope Biosynthesis,Not essential,0.0,1000.0,0.0,-1.2068500284515827e-11
EAR100y,Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C10:0),h_c + nadph_c + tdec2eACP_c --> dcaACP_c + nadp_c,CIW80_25415,Cell Envelope Biosynthesis,Not essential,0.0,1000.0,0.0,-6.896285876866216e-12
3OAR141,3-oxoacyl-[acyl-carrier-protein] reductase (n-C14:1),3ocmrs7eACP_c + h_c + nadph_c --> 3hcmrs7eACP_c + nadp_c,CIW80_24075,Cell Envelope Biosynthesis,Not essential,0.0,1000.0,0.0,-4.022833428171997e-12
3OAR161,3-oxoacyl-[acyl-carrier-protein] reductase (n-C16:1),3ocpalm9eACP_c + h_c + nadph_c --> 3hcpalm9eACP_c + nadp_c,CIW80_24075,Cell Envelope Biosynthesis,Not essential,0.0,1000.0,0.0,-1.6091333712687862e-11
3HAD141,3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C14:1),3hcmrs7eACP_c --> h2o_c + t3c7mrseACP_c,CIW80_22755 or CIW80_18665,Cell Envelope Biosynthesis,Not essential,0.0,1000.0,0.0,-4.022833428171998e-12
EAR121x,Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C12:1),h_c + nadh_c + t3c5ddeceACP_c --> cddec5eACP_c + nad_c,CIW80_25415,Cell Envelope Biosynthesis,Not essential,0.0,1000.0,0.0,-4.022833428171998e-12
PSD140,Phosphatidylserine decarboxylase (n-C14:0),h_c + ps140_c --> co2_c + pe140_c,CIW80_16120,Glycerophospholipid Metabolism,Not essential,0.0,1000.0,-4.408509119630046e-12,7.182000898279458e-13
MICITDr,2-methylisocitrate dehydratase,2mcacn_c + h2o_c <=> micit_c,CIW80_18345,Alternate Carbon Metabolism,Not essential,-1000.0,1000.0,0.0,5.10973995460538e-13
CDAPPA181,CDP-Diacylglycerol pyrophostatase (n-C18:1),cdpdodec11eg_c + h2o_c --> cmp_c + 2.0 h_c + pa181_c,CIW80_14595,Glycerophospholipid Metabolism,Not essential,0.0,1000.0,-4.415467623038975e-12,1.3413067380839101e-12
PGSA140,Phosphatidylglycerol synthase (n-C14:0),cdpdtdecg_c + glyc3p_c --> cmp_c + h_c + pgp140_c,CIW80_02775,Glycerophospholipid Metabolism,Not essential,0.0,1000.0,-4.414960269478476e-12,9.776190462750115e-13
LPLIPAL1A141pp,"Lysophospholipase L1 (2-acylglycerophosphotidate, n-C14:1) (periplasm)",1tdec7eg3p_p + h2o_p --> glyc3p_p + h_p + ttdcea_p,CIW80_20630,Glycerophospholipid Metabolism,Not essential,0.0,1000.0,0.0,3.7044093746217186e-13
LPLIPAL1A180pp,"Lysophospholipase L1 (2-acylglycerophosphotidate, n-C18:0) (periplasm)",1odecg3p_p + h2o_p --> glyc3p_p + h_p + ocdca_p,CIW80_20630,Glycerophospholipid Metabolism,Not essential,0.0,1000.0,0.0,5.115612945906151e-13
LPLIPAL1E140pp,"Lysophospholipase L1 (2-acylglycerophosphoethanolamine, n-C14:0) (periplasm)",1agpe140_p + h2o_p --> g3pe_p + h_p + ttdca_p,CIW80_20630,Glycerophospholipid Metabolism,Not essential,0.0,1000.0,0.0,3.964638304726454e-13
LPLIPAL1E161pp,"Lysophospholipase L1 (2-acylglycerophosphoethanolamine, n-C16:1) (periplasm)",1agpe161_p + h2o_p --> g3pe_p + h_p + hdcea_p,CIW80_20630,Glycerophospholipid Metabolism,Not essential,0.0,1000.0,0.0,2.0989261613257762e-13
LPLIPAL1G140pp,"Lysophospholipase L1 (2-acylglycerophosphoglycerol, n-C14:0) (periplasm)",1agpg140_p + h2o_p --> g3pg_p + h_p + ttdca_p,CIW80_20630,Glycerophospholipid Metabolism,Not essential,0.0,1000.0,0.0,6.690327139225965e-13
ACONTa,"Aconitase (half-reaction A, Citrate hydro-lyase)",cit_c <=> acon_C_c + h2o_c,CIW80_18345 or CIW80_25345,Citric Acid Cycle,Essential,-1000.0,1000.0,1.2055913194709762,1.2055913194731143
MLDCP2App,"Murein L,D-carboxypeptidase (murein5p5p) (periplasm)",h2o_p + murein5p5p_p --> alaala_p + murein5p3p_p,CIW80_24180 or CIW80_01255 or CIW80_22105 or CIW80_22640 or CIW80_03510,Murein Biosynthesis,Not essential,0.0,1000.0,0.0,1.138779087527813e-13
12DGR140tipp,"1,2 diacylglycerol transport via flipping (periplasm to cytoplasm, n-C14:0)",12dgr140_p --> 12dgr140_c,,"Transport, Inner Membrane",Not essential,0.0,1000.0,0.0,1.1893914914179358e-12
12DGR160tipp,"1,2 diacylglycerol transport via flipping (periplasm to cytoplasm, n-C16:0)",12dgr160_p --> 12dgr160_c,,"Transport, Inner Membrane",Not essential,0.0,1000.0,-4.409272996672558e-12,1.1893914914179358e-12
12DGR180tipp,"1,2 diacylglycerol transport via flipping (periplasm to cytoplasm, n-C18:0)",12dgr180_p --> 12dgr180_c,,"Transport, Inner Membrane",Not essential,0.0,1000.0,0.0,1.1893914914179358e-12
PGPP120pp,"Phosphatidylglycerol phosphate phosphatase (periplasm, n-C14:0)",h2o_p + pgp120_p --> pg120_p + pi_p,CIW80_20205 or CIW80_25355,Glycerophospholipid Metabolism,Not essential,0.0,1000.0,0.0,2.6761308556903628e-12
PGPP181pp,"Phosphatidylglycerol phosphate phosphatase (periplasm, n-C18:1)",h2o_p + pgp181_p --> pg181_p + pi_p,CIW80_20205 or CIW80_25355,Glycerophospholipid Metabolism,Not essential,0.0,1000.0,0.0,2.679707171444457e-12
CLPNH120pp,"Cardiolipin hydrolase (periplasm, n-C12:0)",clpn120_p + h2o_p --> h_p + pa120_p + pg120_p,,Glycerophospholipid Metabolism,Not essential,0.0,1000.0,0.0,3.5681744742538297e-12
CLPNH140pp,"Cardiolipin hydrolase (periplasm, n-C14:0)",clpn140_p + h2o_p --> h_p + pa140_p + pg140_p,,Glycerophospholipid Metabolism,Not essential,0.0,1000.0,0.0,9.731384929783192e-13
EX_12ppd__R_e,"(R)-Propane-1,2-diol exchange",12ppd__R_e --> ,,Extracellular exchange,Not essential,0.0,1000.0,0.0,1.3380654278451872e-12
PGSA181,Phosphatidylglycerol synthase (n-C18:1),cdpdodec11eg_c + glyc3p_c --> cmp_c + h_c + pgp181_c,CIW80_02775,Glycerophospholipid Metabolism,Not essential,0.0,1000.0,-2.795150240888722e-12,8.946365103164345e-13
PGPP140,Phosphatidylglycerol phosphate phosphatase (n-C14:0),h2o_c + pgp140_c --> pg140_c + pi_c,CIW80_20205 or CIW80_25355,Glycerophospholipid Metabolism,Not essential,0.0,1000.0,0.0,9.782255862278419e-13
PGPP141,Phosphatidylglycerol phosphate phosphatase (n-C14:1),h2o_c + pgp141_c --> pg141_c + pi_c,CIW80_20205 or CIW80_25355,Glycerophospholipid Metabolism,Not essential,0.0,1000.0,-2.5206519338661823e-12,3.677368861845477e-12
MDDCP5pp,"Murein D,D-carboxypeptidase (murein5p3p) (periplasm)",h2o_p + murein5p3p_p --> ala__D_p + murein4p3p_p,CIW80_21180 or CIW80_10380 or CIW80_22200 or CIW80_03850 or CIW80_19985,Murein Biosynthesis,Not essential,0.0,1000.0,-5.631243682041454e-13,4.248937626122676e-13
MLTGY3pp,Murein lytic transglycosylase (murein3p3p) (periplasm),murein3p3p_p --> 2.0 anhgm3p_p,CIW80_17620 or CIW80_07745 or CIW80_07175 or CIW80_24830 or CIW80_08580 or CIW80_06600 or CIW80_18835 or CIW80_24095,Murein Recycling,Not essential,0.0,1000.0,0.0,4.285666462038371e-13
G3PAT180,Glycerol-3-phosphate acyltransferase (C18:0),glyc3p_c + ocdcaACP_c --> 1odecg3p_c + ACP_c,CIW80_24080 and CIW80_15345,Glycerophospholipid Metabolism,Not essential,0.0,1000.0,0.0,4.991925258100791e-12
AGPAT140,1-tetradecanoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C14:0),1tdecg3p_c + myrsACP_c --> ACP_c + pa140_c,CIW80_09515,Glycerophospholipid Metabolism,Not essential,0.0,1000.0,0.0,3.1020228198278817e-12
PGSA160,Phosphatidylglycerol synthase (n-C16:0),cdpdhdecg_c + glyc3p_c --> cmp_c + h_c + pgp160_c,CIW80_02775,Glycerophospholipid Metabolism,Not essential,0.0,1000.0,0.0,5.082087817725215e-12
MLDCP2Bpp,"Murein L,D-carboxypeptidase (murein4p3p) (periplasm)",h2o_p + murein4p3p_p --> ala__D_p + murein3p3p_p,CIW80_24180 or CIW80_22105 or CIW80_03510 or CIW80_01255 or CIW80_22640,Murein Biosynthesis,Not essential,0.0,1000.0,0.0,4.2411557273000297e-13
3OAS140,3-oxoacyl-[acyl-carrier-protein] synthase (n-C14:0),ddcaACP_c + h_c + malACP_c --> 3omrsACP_c + ACP_c + co2_c,CIW80_05545 or CIW80_24085,Cell Envelope Biosynthesis,Essential,0.0,1000.0,0.08726249716004605,0.08726249716343422
3OAR140,3-oxoacyl-[acyl-carrier-protein] reductase (n-C14:0),3omrsACP_c + h_c + nadph_c <=> 3hmrsACP_c + nadp_c,CIW80_24075,Cell Envelope Biosynthesis,Essential,-1000.0,1000.0,0.08726249716004604,0.0872624971634342
3OAR160,3-oxoacyl-[acyl-carrier-protein] reductase (n-C16:0),3opalmACP_c + h_c + nadph_c <=> 3hpalmACP_c + nadp_c,CIW80_24075,Cell Envelope Biosynthesis,Not essential,-1000.0,1000.0,0.0,2.6171639916173233e-13
PGSA161,Phosphatidylglycerol synthase (n-C16:1),cdpdhdec9eg_c + glyc3p_c --> cmp_c + h_c + pgp161_c,CIW80_02775,Glycerophospholipid Metabolism,Not essential,0.0,1000.0,0.0,8.264728394580934e-14
3HAD181,3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C18:1),3hcvac11eACP_c --> h2o_c + t3c11vaceACP_c,CIW80_22755 or CIW80_18665,Cell Envelope Biosynthesis,Not essential,0.0,1000.0,0.0,8.723879972057587e-14
PGPP160,Phosphatidylglycerol phosphate phosphatase (n-C16:0),h2o_c + pgp160_c --> pg160_c + pi_c,CIW80_20205 or CIW80_25355,Glycerophospholipid Metabolism,Not essential,0.0,1000.0,0.0,7.851491974851881e-14
PGPP180,Phosphatidylglycerol phosphate phosphatase (n-C18:0),h2o_c + pgp180_c --> pg180_c + pi_c,CIW80_20205 or CIW80_25355,Glycerophospholipid Metabolism,Not essential,0.0,1000.0,0.0,1.4275439954276008e-13
PGPP161,Phosphatidylglycerol phosphate phosphatase (n-C16:1),h2o_c + pgp161_c --> pg161_c + pi_c,CIW80_20205 or CIW80_25355,Glycerophospholipid Metabolism,Not essential,0.0,1000.0,0.0,7.85149197485188e-14
PGPP181,Phosphatidylglycerol phosphate phosphatase (n-C18:1),h2o_c + pgp181_c --> pg181_c + pi_c,CIW80_25355 or CIW80_20205,Glycerophospholipid Metabolism,Not essential,0.0,1000.0,0.0,1.3085819958086435e-13
CDAPPA180,CDP-Diacylglycerol pyrophostatase (n-C18:0),cdpdodecg_c + h2o_c --> cmp_c + 2.0 h_c + pa180_c,CIW80_14595,Glycerophospholipid Metabolism,Not essential,0.0,1000.0,0.0,1.9628729937129467e-13
NTP12,Nucleoside-triphosphatase (XTP),h2o_c + xtp_c --> h_c + pi_c + xdp_c,CIW80_17630,Nucleotide Salvage Pathway,Not essential,0.0,1000.0,0.0,2.275794775319367e-14
PE141abcpp,"Phosphatidylethanolamine transport via ABC system (n-C14:1, periplasm)",atp_c + h2o_c + pe141_c --> adp_c + h_c + pe141_p + pi_c,CIW80_22585,"Transport, Inner Membrane",Not essential,0.0,1000.0,0.0,7.851491974851856e-14
PE160abcpp,"Phosphatidylethanolamine transport via ABC system (n-C16:0, periplasm)",atp_c + h2o_c + pe160_c --> adp_c + h_c + pe160_p + pi_c,CIW80_22585,"Transport, Inner Membrane",Essential,0.0,1000.0,0.07155336392078523,0.07155336392091609
PE161abcpp,"Phosphatidylethanolamine transport via ABC system (n-C16:1, periplasm)",atp_c + h2o_c + pe161_c --> adp_c + h_c + pe161_p + pi_c,CIW80_22585,"Transport, Inner Membrane",Essential,0.0,1000.0,0.08433595627821386,0.08433595627829239
PSD141,Phosphatidylserine decarboxylase (n-C14:1),h_c + ps141_c --> co2_c + pe141_c,CIW80_16120,Glycerophospholipid Metabolism,Not essential,0.0,1000.0,0.0,1.427543995427599e-13
PG140abcpp,"Phosphatidylglycerol transport via ABC system (n-C14:0, periplasm)",atp_c + h2o_c + pg140_c --> adp_c + h_c + pg140_p + pi_c,CIW80_22585,"Transport, Inner Membrane",Not essential,0.0,1000.0,0.0,1.4275439954276015e-13
PG141abcpp,"Phosphatidylglycerol transport via ABC system (n-C14:1, periplasm)",atp_c + h2o_c + pg141_c --> adp_c + h_c + pg141_p + pi_c,CIW80_22585,"Transport, Inner Membrane",Not essential,0.0,1000.0,0.0,5.397930362639148e-13
PG180abcpp,"Phosphatidylglycerol transport via ABC system (n-C18:0, periplasm)",atp_c + h2o_c + pg180_c --> adp_c + h_c + pg180_p + pi_c,CIW80_22585,"Transport, Inner Membrane",Not essential,0.0,1000.0,0.0,1.620838508132289e-12
