Unnamed: 0,CU651637,CP001855,CP002167,CP000468,CP000946,CP000819,CP001665,AM946981,CP001509,CP001396,CP001637,AP012030,CU928162,CP000802,CU928160,CP002516,AP009240,AP009378,CP000948,U00096,AP009048,CP002185,CP002967,FN554766,CU928145,AP010958,AP010960,CP001164,AE005174,BA000007,CP001368,AP010953,CP001846,CP000970,FM180568,CP000800,FN649414,CP002729,CP001969,CU928161,CP000247,CP001671,AE014075,CU928164,CP002797,CU928163,CP000243,CP001063,CP000036,CP000034,CP001383,AE014073,AE005674,CP000266,CP000038
CIW80_13810,LF82_1857,NRG857_18825,UM146_19090,APECO1_2685,EcolC_4213,ECB_03668,ECBD_4249,B21_03617,ECD_03668,BWG_3472,EcDH1_4186,ECDH1ME8569_3672,ECED1_4475,EcHS_A4007,ECIAI1_3977,EKO11_4566,ECSE_4073,ECSF_3630,ECDH10B_3979,b3790,rffC,ECW_m4088,WFL_19960,EC042_4167,EC55989_4262,ECO103_4374,ECO111_4616,ECH74115_5223,Z5301,ECs_4723,ECSP_4838,ECO26_4796,G2583_4584,EcSMS35_4154,E2348C_4091,EcE24377A_4301,ETEC_4072,UMNK88_4599,ECOK1_4236,ECS88_4212,ECP_3981,ECABU_c42690,c4710,ECIAI39_2997,ECNA114_3928,ECUMN_4315,UTI89_C4346,SbBS512_E4131,SBO_3801,SDY_3958,SFxv_4210,S3896,SF3864,SFV_3714,SSON_3962
CIW80_13815,LF82_1856,NRG857_18830,UM146_19095,APECO1_2684,EcolC_4212,ECB_03669,ECBD_4248,B21_03618,ECD_03669,BWG_3473,EcDH1_4185,ECDH1ME8569_3673,ECED1_4476,EcHS_A4008,ECIAI1_3978,EKO11_4565,ECSE_4074,ECSF_3631,ECDH10B_3980,b3791,rffA,ECW_m4089,WFL_19965,EC042_4168,EC55989_4263,ECO103_4373,ECO111_4617,ECH74115_5224,Z5302,ECs_4724,ECSP_4839,ECO26_4795,G2583_4585,EcSMS35_4155,E2348C_4092,EcE24377A_4302,ETEC_4073,UMNK88_4600,ECOK1_4237,ECS88_4213,ECP_3982,ECABU_c42700,c4711,ECIAI39_2996,ECNA114_3929,ECUMN_4316,UTI89_C4347,SbBS512_E4130,SBO_3802,SDY_3957,SFxv_4211,S3895,SF3865,SFV_3713,SSON_3963
CIW80_13820,LF82_2437,NRG857_18835,UM146_19100,APECO1_2683,EcolC_4211,ECB_03670,ECBD_4247,B21_03619,ECD_03670,BWG_3474,EcDH1_4184,ECDH1ME8569_3674,ECED1_4477,EcHS_A4009,ECIAI1_3979,EKO11_4564,ECSE_4075,ECSF_3632,ECDH10B_3981,b3792,wzxE,ECW_m4090,WFL_19970,EC042_4169,EC55989_4264,ECO103_4372,ECO111_4618,ECH74115_5225,Z5303,ECs_4725,ECSP_4840,ECO26_4794,G2583_4586,EcSMS35_4156,E2348C_4093,EcE24377A_4304,ETEC_4074,UMNK88_4601,ECOK1_4238,ECS88_4214,ECP_3983,ECABU_c42710,c4713,ECIAI39_2995,ECNA114_3930,ECUMN_4317,UTI89_C4349,SbBS512_E4129,SBO_3803,SDY_3956,SFxv_4212,S3894,SF3866,SFV_3712,SSON_3964
CIW80_13825,LF82_1863,NRG857_18840,UM146_19105,APECO1_2682,EcolC_4210,ECB_03671,ECBD_4246,B21_03620,ECD_03671,BWG_3475,EcDH1_4183,ECDH1ME8569_3675,ECED1_4478,EcHS_A4010,ECIAI1_3980,EKO11_4563,ECSE_4076,ECSF_3633,ECDH10B_3982,b4481,rffT,ECW_m4091,WFL_19975,EC042_4170,EC55989_4265,ECO103_4371,ECO111_4619,ECH74115_5226,Z5304,ECs_4726,ECSP_4841,ECO26_4793,G2583_4587,EcSMS35_4157,E2348C_4094,EcE24377A_4305,ETEC_4075,UMNK88_4602,ECOK1_4239,ECS88_4215,ECP_3984,ECABU_c42720,c4714,ECIAI39_2994,ECNA114_3931,ECUMN_4318,UTI89_C4350,SbBS512_E4128,SBO_3804,SDY_3955,SFxv_4213,S3893,SF3867,SFV_3711,SSON_3965
CIW80_13830,LF82_2438,NRG857_18845,UM146_19110,APECO1_2681,EcolC_4209,ECB_03672,ECBD_4245,B21_03621,ECD_03672,BWG_3476,EcDH1_4182,ECDH1ME8569_3676,ECED1_4479,EcHS_A4011,ECIAI1_3981,EKO11_4562,ECSE_4077,ECSF_3634,ECDH10B_3983,b3793,wzyE,ECW_m4092,WFL_19980,EC042_4171,EC55989_4266,ECO103_4370,ECO111_4620,ECH74115_5227,Z5305,ECs_4727,ECSP_4842,ECO26_4792,G2583_4588,EcSMS35_4158,E2348C_4095,EcE24377A_4306,ETEC_4076,UMNK88_4603,ECOK1_4240,ECS88_4217,ECP_3985,ECABU_c42730,c4715,ECIAI39_2993,ECNA114_3932,ECUMN_4319,UTI89_C4351,SbBS512_E4127,SBO_3805,SDY_3954,SFxv_4214,S3892,SF3868,SFV_3710,SSON_3966
CIW80_13835,LF82_1862,NRG857_18850,UM146_19115,APECO1_2680,EcolC_4208,ECB_03673,ECBD_4244,B21_03622,ECD_03673,BWG_3477,EcDH1_4181,ECDH1ME8569_3677,ECED1_4480,EcHS_A4012,ECIAI1_3982,EKO11_4561,ECSE_4078,ECSF_3635,ECDH10B_3984,b3794,rffM,ECW_m4093,WFL_19985,EC042_4172,EC55989_4267,ECO103_4369,ECO111_4621,ECH74115_5228,Z5306,ECs_4728,ECSP_4843,ECO26_4791,G2583_4589,EcSMS35_4159,E2348C_4096,EcE24377A_4307,ETEC_4077,UMNK88_4604,ECOK1_4241,ECS88_4218,ECP_3986,ECABU_c42740,c4716,ECIAI39_2992,ECNA114_3933,ECUMN_4320,UTI89_C4352,SbBS512_E4126,SBO_3806,SDY_3953,SFxv_4215,S3891,SF3869,SFV_3709,SSON_3967
CIW80_13840,LF82_3387,NRG857_18855,UM146_19120,APECO1_2679,EcolC_4207,ECB_03674,ECBD_4243,B21_03623,ECD_03674,BWG_3478,EcDH1_4180,ECDH1ME8569_3678,ECED1_4481,EcHS_A4014,ECIAI1_3983,EKO11_4560,ECSE_4079,ECSF_3636,ECDH10B_3985,b3795,yifK,ECW_m4094,WFL_19990,EC042_4173,EC55989_4268,ECO103_4368,ECO111_4622,ECH74115_5229,Z5307,ECs_4729,ECSP_4844,ECO26_4790,G2583_4590,EcSMS35_4160,E2348C_4097,EcE24377A_4309,ETEC_4078,UMNK88_4605,ECOK1_4242,ECS88_4219,ECP_3987,ECABU_c42750,c4717,ECIAI39_2991,ECNA114_3934,ECUMN_4321,UTI89_C4353,SbBS512_E4125,SBO_3807,SDY_3952,SFxv_4216,S3890,SF3870,SFV_3708,SSON_3968
CIW80_13865,LF82_0163,NRG857_18860,UM146_19125,APECO1_2678,EcolC_4206,ECB_03675,ECBD_4242,B21_03624,ECD_03675,BWG_3479,EcDH1_4179,ECDH1ME8569_3679,ECED1_4483,EcHS_A4019,ECIAI1_3985,EKO11_4559,ECSE_4080,ECSF_3637,ECDH10B_3990,b3800,aslB,ECW_m4099,WFL_19995,EC042_4174,EC55989_4270,ECO103_4367,ECO111_4623,ECH74115_5236,Z5313,ECs_4730,ECSP_4851,ECO26_4789,G2583_4595,EcSMS35_4165,E2348C_4098,EcE24377A_4314,ETEC_4079,UMNK88_4610,ECOK1_4247,ECS88_4221,ECP_3992,ECABU_c42800,c4718,ECIAI39_2990,ECNA114_3935,ECUMN_4323,UTI89_C4358,SbBS512_E4120,SBO_3812,None,SFxv_4217,S3885,SF3871,SFV_3703,SSON_3973
CIW80_13870,LF82_0162,NRG857_18865,UM146_19130,APECO1_2677,None,ECB_03676,ECBD_4241,B21_03625,ECD_03676,BWG_3480,EcDH1_4178,ECDH1ME8569_3680,ECED1_4484,None,None,None,None,ECSF_3638,ECDH10B_3991,b3801,aslA,None,None,EC042_4175,None,None,None,ECH74115_5237,Z5314,ECs_4731,ECSP_4852,None,G2583_4596,EcSMS35_4166,E2348C_4099,None,ETEC_4080,UMNK88_4611,ECOK1_4248,ECS88_4222,ECP_3993,ECABU_c42810,c4719,ECIAI39_2989,ECNA114_3936,ECUMN_4324,UTI89_C4359,None,None,SDY_3945,None,None,None,None,None
CIW80_13875,LF82_0986,NRG857_18870,UM146_19135,APECO1_2676,EcolC_4205,ECB_03677,ECBD_4240,B21_03626,ECD_03677,BWG_3481,EcDH1_4177,ECDH1ME8569_3681,ECED1_4486,EcHS_A4022,ECIAI1_3988,EKO11_4557,ECSE_4083,ECSF_3640,ECDH10B_3993,b3802,hemY,ECW_m4103,WFL_20005,EC042_4177,EC55989_4272,ECO103_4365,ECO111_4625,ECH74115_5240,Z5316,ECs_4732,ECSP_4854,ECO26_4787,G2583_4598,EcSMS35_4167,E2348C_4100,EcE24377A_4317,ETEC_4081,UMNK88_4613,ECOK1_4249,ECS88_4224,ECP_3994,ECABU_c42820,c4721,ECIAI39_2988,ECNA114_3938,ECUMN_4325,UTI89_C4361,SbBS512_E4261,SBO_3813,SDY_3944,SFxv_4222,S3882,SF3874,SFV_3700,SSON_3974
CIW80_13880,LF82_0985,NRG857_18875,UM146_19140,APECO1_2675,EcolC_4204,ECB_03678,ECBD_4239,B21_03627,ECD_03678,BWG_3482,EcDH1_4176,ECDH1ME8569_3682,ECED1_4488,EcHS_A4023,ECIAI1_3989,EKO11_4556,ECSE_4084,ECSF_3641,None,b3803,hemX,ECW_m4104,WFL_20010,EC042_4178,EC55989_4273,ECO103_4364,ECO111_4626,ECH74115_5241,Z5317,ECs_4733,ECSP_4855,ECO26_4786,G2583_4599,EcSMS35_4168,E2348C_4101,EcE24377A_4318,ETEC_4082,UMNK88_4614,ECOK1_4250,ECS88_4225,ECP_3995,ECABU_c42830,c4722,ECIAI39_2987,ECNA114_3939,ECUMN_4327,UTI89_C4362,SbBS512_E4262,SBO_3814,SDY_3943,SFxv_4223,S3881,SF3875,SFV_3699,SSON_3975
CIW80_13885,LF82_0978,NRG857_18880,UM146_19145,APECO1_2674,EcolC_4203,ECB_03679,ECBD_4238,B21_03628,ECD_03679,BWG_3483,EcDH1_4175,ECDH1ME8569_3683,ECED1_4489,EcHS_A4024,ECIAI1_3990,EKO11_4555,ECSE_4085,ECSF_3642,ECDH10B_3995,b3804,hemD,ECW_m4105,WFL_20015,EC042_4179,EC55989_4274,ECO103_4363,ECO111_4627,ECH74115_5242,Z5318,ECs_4734,ECSP_4856,ECO26_4785,G2583_4600,EcSMS35_4169,E2348C_4102,EcE24377A_4319,ETEC_4083,UMNK88_4615,ECOK1_4251,ECS88_4226,ECP_3996,ECABU_c42840,c4723,ECIAI39_2986,ECNA114_3940,ECUMN_4328,UTI89_C4363,SbBS512_E4263,SBO_3815,SDY_3942,SFxv_4224,S3880,SF3876,SFV_3698,SSON_3976
CIW80_13890,LF82_0977,NRG857_18885,UM146_19150,APECO1_2673,EcolC_4202,ECB_03680,ECBD_4237,B21_03629,ECD_03680,BWG_3484,EcDH1_4174,ECDH1ME8569_3684,ECED1_4490,EcHS_A4025,ECIAI1_3991,EKO11_4554,ECSE_4086,ECSF_3643,ECDH10B_3996,b3805,hemC,ECW_m4106,WFL_20020,EC042_4180,EC55989_4275,ECO103_4362,ECO111_4628,ECH74115_5243,Z5319,ECs_4735,ECSP_4857,ECO26_4784,G2583_4601,EcSMS35_4170,E2348C_4103,EcE24377A_4320,ETEC_4084,UMNK88_4616,ECOK1_4252,ECS88_4227,ECP_3997,ECABU_c42850,c4724,ECIAI39_2985,ECNA114_3941,ECUMN_4329,UTI89_C4364,SbBS512_E4264,SBO_3816,SDY_3941,SFxv_4225,S3879,SF3877,SFV_3697,SSON_3977
CIW80_13895,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,ECP_3998,None,None,None,None,None,None,None,None,None,None,None,None,None,None
CIW80_13900,LF82_0395,NRG857_18890,UM146_19155,APECO1_2672,EcolC_4201,ECB_03681,ECBD_4236,B21_03630,ECD_03681,BWG_3485,EcDH1_4173,ECDH1ME8569_3685,ECED1_4491,EcHS_A4026,ECIAI1_3993,EKO11_4553,ECSE_4087,ECSF_3644,None,b3806,cyaA,ECW_m4107,WFL_20025,EC042_4181,EC55989_4276,ECO103_4361,ECO111_4629,ECH74115_5244,Z5322,ECs_4736,ECSP_4858,ECO26_4783,G2583_4602,EcSMS35_4171,E2348C_4104,EcE24377A_4321,ETEC_4085,UMNK88_4617,ECOK1_4253,ECS88_4229,ECP_3999,ECABU_c42860,c4725,ECIAI39_2984,ECNA114_3942,ECUMN_4330,UTI89_C4365,SbBS512_E4265,SBO_3817,SDY_3940,SFxv_4226,S3878,SF3878,SFV_3696,SSON_3978
CIW80_13905,LF82_0396,NRG857_18895,UM146_19160,APECO1_2671,EcolC_4200,ECB_03682,ECBD_4235,B21_03631,ECD_03682,BWG_3486,EcDH1_4172,ECDH1ME8569_3686,ECED1_4492,EcHS_A4028,ECIAI1_3994,EKO11_4552,ECSE_4088,ECSF_3645,ECDH10B_3998,b3807,cyaY,ECW_m4108,WFL_20030,EC042_4182,EC55989_4277,ECO103_4360,ECO111_4630,ECH74115_5245,Z5323,ECs_4738,ECSP_4859,ECO26_4782,G2583_4603,EcSMS35_4172,E2348C_4105,EcE24377A_4322,ETEC_4086,UMNK88_4618,ECOK1_4254,ECS88_4230,ECP_4000,ECABU_c42870,c4726,ECIAI39_2983,ECNA114_3943,ECUMN_4331,UTI89_C4366,SbBS512_E4266,SBO_3819,SDY_3938,SFxv_4227,S3876,SF3880,SFV_3695,SSON_3980
CIW80_13910,None,None,UM146_19165,APECO1_2670,None,None,None,None,None,None,None,None,None,EcHS_A4029,ECIAI1_3995,None,ECSE_4089,None,None,None,None,None,None,None,EC55989_4278,ECO103_4359,ECO111_4631,None,None,None,None,ECO26_4781,None,None,E2348C_4106,EcE24377A_4323,None,None,ECOK1_4255,ECS88_4231,None,ECABU_c42880,c4727,None,None,None,UTI89_C4367,None,None,None,None,None,SF3883,SFV_3694,None
CIW80_13915,None,None,UM146_19170,APECO1_2668,None,None,None,None,None,None,None,None,None,EcHS_A4030,ECIAI1_3996,None,ECSE_4090,None,None,None,None,None,None,None,EC55989_4279,ECO103_4358,ECO111_4632,None,None,None,None,ECO26_4780,None,None,E2348C_4107,EcE24377A_4324,None,None,ECOK1_4256,ECS88_4233,None,ECABU_c42890,c4728,None,None,None,UTI89_C4370,None,None,None,SFxv_4232,S3871,SF3885,SFV_3692,None
CIW80_13920,LF82_3388,NRG857_18900,UM146_19175,None,EcolC_4199,ECB_03684,ECBD_4233,B21_03633,ECD_03684,BWG_3487,EcDH1_4171,ECDH1ME8569_3688,ECED1_4493,EcHS_A4033,ECIAI1_3999,EKO11_4550,ECSE_4095,ECSF_3647,ECDH10B_4000,b4558,yifL,ECW_m4109,WFL_20040,EC042_4188,EC55989_4282,ECO103_4356,ECO111_4634,ECH74115_5247,Z5325,ECs_5765,ECSP_4860,ECO26_4778,G2583_4605,EcSMS35_4174,E2348C_4108,EcE24377A_4327,ETEC_4087,UMNK88_4620,ECOK1_4257,ECS88_4234,ECP_4002,ECABU_c42900,c4729,ECIAI39_2979,ECNA114_3945,ECUMN_4333,UTI89_C4371,SbBS512_E4268,None,SDY_3937,SFxv_4233,S3870,SF3886,SFV_3691,SSON_3981
CIW80_13925,LF82_0441,NRG857_18905,UM146_19180,APECO1_2667,EcolC_4198,ECB_03685,ECBD_4232,B21_03634,ECD_03685,BWG_3488,EcDH1_4170,ECDH1ME8569_3689,ECED1_4494,EcHS_A4034,ECIAI1_4000,EKO11_4549,ECSE_4096,ECSF_3648,ECDH10B_4001,b3809,dapF,ECW_m4110,WFL_20045,EC042_4189,EC55989_4283,ECO103_4355,ECO111_4635,ECH74115_5248,Z5326,ECs_4739,ECSP_4861,ECO26_4777,G2583_4606,EcSMS35_4175,E2348C_4109,EcE24377A_4328,ETEC_4088,UMNK88_4621,ECOK1_4258,ECS88_4235,ECP_4003,ECABU_c42910,c4730,ECIAI39_2978,ECNA114_3946,ECUMN_4334,UTI89_C4372,SbBS512_E4269,SBO_3820,SDY_3936,SFxv_4234,S3869,SF3887,SFV_3690,SSON_3982
CIW80_13930,LF82_3389,NRG857_18910,UM146_19185,APECO1_2666,EcolC_4197,ECB_03686,ECBD_4231,B21_03635,ECD_03686,None,EcDH1_4169,ECDH1ME8569_3690,ECED1_4495,EcHS_A4035,ECIAI1_4001,EKO11_4548,ECSE_4097,ECSF_3649,None,b3810,yigA,ECW_m4111,WFL_20050,EC042_4190,EC55989_4284,ECO103_4354,ECO111_4636,ECH74115_5249,Z5327,ECs_4740,ECSP_4862,ECO26_4776,G2583_4607,EcSMS35_4176,E2348C_4110,EcE24377A_4329,ETEC_4089,UMNK88_4622,ECOK1_4259,ECS88_4236,ECP_4004,ECABU_c42920,c4731,ECIAI39_2977,ECNA114_3947,ECUMN_4335,UTI89_C4373,SbBS512_E4270,SBO_3821,SDY_3935,SFxv_4235,S3868,SF3888,SFV_3689,SSON_3983
CIW80_13935,LF82_2447,NRG857_18915,UM146_19190,APECO1_2665,EcolC_4196,ECB_03687,ECBD_4230,B21_03636,ECD_03687,BWG_3490,EcDH1_4168,ECDH1ME8569_3691,ECED1_4496,EcHS_A4036,ECIAI1_4002,EKO11_4547,ECSE_4098,ECSF_3650,ECDH10B_4003,b3811,xerC,ECW_m4112,WFL_20055,EC042_4191,EC55989_4285,ECO103_4353,ECO111_4637,ECH74115_5250,Z5328,ECs_4741,ECSP_4863,ECO26_4775,G2583_4608,EcSMS35_4177,E2348C_4111,EcE24377A_4330,ETEC_4090,UMNK88_4623,ECOK1_4260,ECS88_4237,ECP_4005,ECABU_c42930,c4732,ECIAI39_2976,ECNA114_3948,ECUMN_4336,UTI89_C4374,SbBS512_E4271,SBO_3822,SDY_3934,SFxv_4236,S3867,SF3889,SFV_3688,SSON_3984
CIW80_13940,LF82_3390,NRG857_18920,UM146_19195,APECO1_2664,EcolC_4195,ECB_03688,ECBD_4229,B21_03637,ECD_03688,BWG_3491,EcDH1_4167,ECDH1ME8569_3692,ECED1_4497,EcHS_A4037,ECIAI1_4003,EKO11_4546,ECSE_4099,ECSF_3651,ECDH10B_4004,b3812,yigB,ECW_m4113,WFL_20060,EC042_4192,EC55989_4286,ECO103_4352,ECO111_4638,ECH74115_5251,Z5329,ECs_4742,ECSP_4864,ECO26_4774,G2583_4609,EcSMS35_4178,E2348C_4112,EcE24377A_4331,ETEC_4091,UMNK88_4624,ECOK1_4261,ECS88_4238,ECP_4006,ECABU_c42940,c4733,ECIAI39_2975,ECNA114_3949,ECUMN_4337,UTI89_C4375,SbBS512_E4272,SBO_3823,SDY_3933,SFxv_4237,S3866,SF3890,SFV_3687,SSON_3985
CIW80_13945,LF82_2398,NRG857_18925,UM146_19200,APECO1_2663,EcolC_4194,ECB_03689,ECBD_4228,B21_03638,ECD_03689,BWG_3492,EcDH1_4166,ECDH1ME8569_3693,ECED1_4498,EcHS_A4038,ECIAI1_4004,EKO11_4545,ECSE_4100,ECSF_3652,ECDH10B_4005,b3813,uvrD,ECW_m4114,WFL_20065,EC042_4193,EC55989_4287,ECO103_4351,ECO111_4639,ECH74115_5252,Z5330,ECs_4743,ECSP_4865,ECO26_4773,G2583_4610,EcSMS35_4179,E2348C_4113,EcE24377A_4332,ETEC_4092,UMNK88_4625,ECOK1_4262,ECS88_4239,ECP_4007,ECABU_c42950,c4734,ECIAI39_2974,ECNA114_3950,ECUMN_4338,UTI89_C4376,SbBS512_E4273,SBO_3824,SDY_3932,SFxv_4238,S3865,SF3891,SFV_3686,SSON_3986
CIW80_13950,LF82_577,NRG857_18930,UM146_19205,APECO1_2662,None,ECB_03690,ECBD_4227,B21_03639,ECD_03690,None,None,None,ECED1_4499,None,None,None,None,ECSF_3653,None,None,None,None,None,EC042_4194,None,None,None,ECH74115_5253,Z5331,ECs_4744,ECSP_4866,None,G2583_4611,EcSMS35_4180,E2348C_4114,None,None,None,ECOK1_4263,ECS88_4240,ECP_4008,ECABU_c42960,c4735,ECIAI39_2973,ECNA114_3951,ECUMN_4339,UTI89_C4377,SbBS512_E4274,SBO_3825,SDY_3931,None,None,None,None,SSON_3987
CIW80_13955,LF82_3391,NRG857_18935,UM146_19210,APECO1_2661,EcolC_4193,ECB_03691,ECBD_4226,B21_03640,ECD_03691,BWG_3493,EcDH1_4165,ECDH1ME8569_3694,ECED1_4500,EcHS_A4040,ECIAI1_4005,EKO11_4544,ECSE_4101,ECSF_3654,ECDH10B_4006,b4482,yigE,ECW_m4115,WFL_20070,EC042_4195,EC55989_4288,ECO103_4350,ECO111_4640,ECH74115_5254,Z5332,ECs_4745,ECSP_4867,ECO26_4772,G2583_4612,EcSMS35_4181,E2348C_4115,EcE24377A_4333,ETEC_4093,UMNK88_4627,ECOK1_4264,ECS88_4241,ECP_4009,ECABU_c42970,c4736,ECIAI39_3196,ECNA114_3952,ECUMN_4341,UTI89_C4378,SbBS512_E4279,None,SDY_3930,SFxv_4242,S3862,None,SFV_3683,None
CIW80_13960,LF82_0342,NRG857_18940,UM146_19215,APECO1_2660,EcolC_4192,ECB_03692,ECBD_4224,B21_03641,ECD_03692,BWG_3494,EcDH1_4163,ECDH1ME8569_3695,ECED1_4501,EcHS_A4041,ECIAI1_4006,EKO11_4543,ECSE_4102,ECSF_3655,ECDH10B_4007,b3816,corA,ECW_m4117,WFL_20075,EC042_4196,EC55989_4289,ECO103_4349,ECO111_4641,ECH74115_5256,Z5333,ECs_4746,ECSP_4868,ECO26_4771,G2583_4613,EcSMS35_4183,E2348C_4116,EcE24377A_4335,ETEC_4094,UMNK88_4629,ECOK1_4266,ECS88_4242,ECP_4010,ECABU_c42980,c4737,ECIAI39_3195,ECNA114_3954,ECUMN_4342,UTI89_C4379,SbBS512_E4281,SBO_3829,SDY_3929,SFxv_4244,S3861,SF3894,SFV_3682,SSON_3991
CIW80_13965,LF82_578,NRG857_18945,UM146_19220,APECO1_2659,None,ECB_03693,ECBD_4223,B21_03642,ECD_03693,None,None,None,ECED1_4502,None,ECIAI1_4007,EKO11_4542,ECSE_4103,None,None,None,None,ECW_m4118,WFL_20080,None,EC55989_4290,ECO103_4348,ECO111_4642,ECH74115_5257,Z5334,ECs_5766,ECSP_4869,ECO26_4770,G2583_4614,EcSMS35_4184,E2348C_4117,EcE24377A_4336,None,None,ECOK1_4267,ECS88_4243,ECP_4011,ECABU_c42990,c4738,ECIAI39_3194,None,None,UTI89_C4380,None,None,None,None,None,None,None,None
CIW80_13970,LF82_579,NRG857_18950,UM146_19225,APECO1_2658,None,ECB_03694,ECBD_4222,B21_03643,ECD_03694,None,None,None,ECED1_4503,None,ECIAI1_4008,EKO11_4541,ECSE_4104,None,None,None,None,ECW_m4119,WFL_20085,None,EC55989_4291,ECO103_4347,ECO111_4643,ECH74115_5258,Z5335,ECs_4747,ECSP_4870,ECO26_4769,G2583_4615,EcSMS35_4185,E2348C_4118,EcE24377A_4338,None,None,ECOK1_4268,ECS88_4244,ECP_4012,ECABU_c43000,c4739,ECIAI39_3193,None,None,UTI89_C4381,None,None,None,None,None,None,None,None
CIW80_13975,LF82_1810,NRG857_18955,UM146_19230,APECO1_2657,EcolC_4189,ECB_03698,ECBD_4219,B21_03647,ECD_03698,BWG_3497,EcDH1_4160,ECDH1ME8569_3698,ECED1_4504,EcHS_A4043,ECIAI1_4012,EKO11_4538,ECSE_4107,ECSF_3658,ECDH10B_4010,b3819,rarD,ECW_m4121,WFL_20100,EC042_4199,EC55989_4296,ECO103_4344,ECO111_4646,ECH74115_5260,Z5340,ECs_4749,ECSP_4874,ECO26_4766,G2583_4619,EcSMS35_4186,E2348C_4119,EcE24377A_4340,ETEC_4097,UMNK88_4632,ECOK1_4269,ECS88_4245,ECP_4013,ECABU_c43010,c4740,ECIAI39_3190,ECNA114_4110,ECUMN_4345,UTI89_C4382,SbBS512_E4285,SBO_3831,SDY_3924,SFxv_4248,S3858,SF3897,SFV_3679,SSON_3993
CIW80_13980,LF82_3392,NRG857_18960,UM146_19235,APECO1_2656,EcolC_4188,ECB_03699,ECBD_4218,B21_03648,ECD_03699,BWG_3498,EcDH1_4159,ECDH1ME8569_3699,ECED1_4505,EcHS_A4044,ECIAI1_4013,EKO11_4537,ECSE_4108,ECSF_3659,ECDH10B_4011,b3820,yigI,ECW_m4122,WFL_20105,EC042_4200,EC55989_4297,ECO103_4343,ECO111_4648,ECH74115_5261,Z5341,ECs_4750,ECSP_4875,ECO26_4765,G2583_4620,EcSMS35_4187,E2348C_4120,EcE24377A_4341,ETEC_4098,UMNK88_4633,ECOK1_4270,ECS88_4246,ECP_4014,ECABU_c43020,c4741,ECIAI39_3189,ECNA114_4111,ECUMN_4346,UTI89_C4383,SbBS512_E4287,SBO_3832,SDY_3923,SFxv_4249,S3857,SF3898,SFV_3678,SSON_3994
CIW80_13985,LF82_1669,NRG857_18965,UM146_19240,APECO1_2655,EcolC_4187,ECB_03700,ECBD_4217,B21_03649,ECD_03700,BWG_3499,EcDH1_4158,ECDH1ME8569_3700,ECED1_4506,EcHS_A4045,ECIAI1_4014,EKO11_4536,ECSE_4109,ECSF_3660,ECDH10B_4012,b3821,pldA,ECW_m4123,WFL_20110,EC042_4201,EC55989_4298,ECO103_4342,ECO111_4649,ECH74115_5262,Z5342,ECs_4751,ECSP_4876,ECO26_4764,G2583_4621,EcSMS35_4188,E2348C_4121,EcE24377A_4342,ETEC_4099,UMNK88_4634,ECOK1_4271,ECS88_4247,ECP_4015,ECABU_c43030,c4742,ECIAI39_3188,ECNA114_4112,ECUMN_4347,UTI89_C4384,SbBS512_E4288,SBO_3833,SDY_3922,SFxv_4250,S3856,SF3899,SFV_3677,SSON_3995
CIW80_13990,LF82_1842,NRG857_18970,UM146_19245,APECO1_2654,EcolC_4186,ECB_03701,ECBD_4216,B21_03650,ECD_03701,BWG_3500,EcDH1_4157,ECDH1ME8569_3701,ECED1_4507,EcHS_A4046,ECIAI1_4016,EKO11_4535,ECSE_4110,ECSF_3661,ECDH10B_4013,b3822,recQ,ECW_m4124,WFL_20115,EC042_4202,EC55989_4299,ECO103_4341,ECO111_4650,ECH74115_5263,Z5343,ECs_4752,ECSP_4877,ECO26_4763,G2583_4622,EcSMS35_4189,E2348C_4122,EcE24377A_4343,ETEC_4100,UMNK88_4635,ECOK1_4272,ECS88_4249,ECP_4016,ECABU_c43040,c4744,ECIAI39_3187,ECNA114_4113,ECUMN_4348,UTI89_C4386,SbBS512_E4289,SBO_3834,SDY_3921,SFxv_4251,S3855,SF3900,SFV_3676,SSON_3996
CIW80_13995,LF82_1876,NRG857_18975,UM146_19250,APECO1_2653,EcolC_4185,ECB_03702,ECBD_4215,B21_03651,ECD_03702,BWG_3501,EcDH1_4156,ECDH1ME8569_3702,ECED1_4508,EcHS_A4047,ECIAI1_4017,EKO11_4534,ECSE_4111,ECSF_3662,ECDH10B_4014,b3823,rhtC,ECW_m4125,WFL_20120,EC042_4203,EC55989_4300,ECO103_4340,ECO111_4651,ECH74115_5264,Z5344,ECs_4753,ECSP_4878,ECO26_4762,G2583_4623,EcSMS35_4190,E2348C_4123,EcE24377A_4344,ETEC_4101,UMNK88_4636,ECOK1_4273,ECS88_4251,ECP_4017,ECABU_c43050,c4745,ECIAI39_3186,ECNA114_4114,ECUMN_4349,UTI89_C4387,SbBS512_E4290,SBO_3835,SDY_3920,SFxv_4252,S3854,SF3901,SFV_3675,SSON_3997
